time,x1_original,x1_drifted,x1_amplitude_scaled,x1_lowfreq,x2_original,x2_drifted,x2_amplitude_scaled,x2_lowfreq,v1_original,v1_drifted,v1_amplitude_scaled,v1_lowfreq,v2_original,v2_drifted,v2_amplitude_scaled,v2_lowfreq,a1_original,a1_drifted,a1_amplitude_scaled,a1_lowfreq,a2_original,a2_drifted,a2_amplitude_scaled,a2_lowfreq
16.53,-0.0052461612325518155,0.011283838767448187,-0.007869241848827722,-0.0036578369650747634,0.007136147144116911,0.023666147144116915,0.010704220716175366,-0.0033470901594345815,-0.013814976168807596,0.002715023831192407,-0.020722464253211392,0.03882230110213366,-0.0008418725125720894,0.015688127487427914,-0.001262808768858134,-0.018916229828565147,0.17628469609221736,0.19281469609221735,0.2644270441383261,0.03968583770717753,-0.12382308376666235,-0.10729308376666234,-0.18573462564999352,-0.0031074680563991635
16.54,-0.0053754357817952375,0.011164564218204762,-0.008063153672692856,-0.003463084403277288,0.007121508605800123,0.023661508605800123,0.010682262908700184,-0.0034416063913501643,-0.012039933679876779,0.00450006632012322,-0.018059900519815167,0.0389988501447619,-0.002085835150785406,0.014454164849214593,-0.0031287527261781092,-0.018918760991699424,0.17872380169394603,0.19526380169394603,0.268085702540919,0.03484562415206367,-0.12496944387600101,-0.10842944387600101,-0.1874541658140015,-0.00021478011926633718
16.55,-0.00548685000337234,0.011063149996627662,-0.008230275005058511,-0.0032681320477840115,0.007094380710516896,0.0236443807105169,0.010641571065775344,-0.0035361369218539366,-0.010242910635543761,0.006307089364456241,-0.015364365953315641,0.03917047534586877,-0.003339743905859914,0.013210256094140088,-0.005009615858789871,-0.018918348164213904,0.1806808071726576,0.19723080717265762,0.27102121075898644,0.030001271737151607,-0.12581230713890057,-0.10926230713890056,-0.18871846070835085,0.002680048740707256
16.56,-0.005580208315580197,0.010979791684419801,-0.008370312473370296,-0.0030718587034510017,0.007054679241890456,0.023614679241890455,0.010582018862835683,-0.003630533679302349,-0.008428751806027573,0.008131248193972426,-0.01264312770904136,0.03929854078287088,-0.0046005498194280625,0.011959450180571936,-0.006900824729142094,-0.018891921006040587,0.18215095873058001,0.19871095873058,0.27322643809587,0.025131837276010954,-0.12634887557472912,-0.10978887557472913,-0.1895233133620937,0.005586749758515071
16.57,-0.005655363790128841,0.01091463620987116,-0.008483045685193261,-0.00287543301293476,0.007002350593210972,0.023572350593210972,0.010503525889816458,-0.0037249150090546833,-0.006602343103701166,0.009967656896298836,-0.009903514655551749,0.03942158258636394,-0.005865179916468705,0.010704820083531297,-0.008797769874703057,-0.018862493683241808,0.18313078173470138,0.19970078173470138,0.27469617260205204,0.020259510168167905,-0.1265771438333993,-0.1100071438333993,-0.18986571575009895,0.00849481996119331
16.580000000000002,-0.005712218499380835,0.010867781500619166,-0.008568327749071254,-0.0026781242179991613,0.006937371967833646,0.02351737196783365,0.01040605795175047,-0.0038189025899287472,-0.0047685987466976575,0.011811401253302344,-0.007152898120046486,0.03950093560022306,-0.007130545158996367,0.009449454841003634,-0.01069581773849455,-0.018807007001325052,0.1836180896660003,0.2001980896660003,0.27542713449900047,0.015373458460717488,-0.12649590467213312,-0.10991590467213312,-0.18974385700819968,0.011407783719295612
16.59,-0.005750723734863775,0.010839276265136226,-0.008626085602295663,-0.002480712109059281,0.0068597514998182075,0.02344975149981821,0.01028962724972731,-0.003912844106291683,-0.002932448349890298,0.013657551650109703,-0.004398672524835447,0.03957517748146477,-0.008393548444091264,0.008196451555908736,-0.012590322666136897,-0.018748471646247714,0.1836119896954716,0.2002019896954716,0.27541798454320743,0.010485801118292384,-0.12610475234684643,-0.10951475234684643,-0.18915712852026964,0.01432131997233099
16.6,-0.005770880096498424,0.010829119903501577,-0.008656320144747636,-0.002282854850417793,0.006769528294470881,0.023369528294470882,0.010154292441706321,-0.004006132185275598,-0.0010988239770394377,0.015501176022960562,-0.0016482359655591566,0.039605715319212635,-0.009651092625373933,0.006948907374626067,-0.0144766389380609,-0.018663901751724648,0.18311288487470045,0.19971288487470046,0.2746693273120507,0.0055957751556170755,-0.12540408390968732,-0.10880408390968732,-0.188106125864531,0.01723277334857541
16.61,-0.005772737452323624,0.010837262547676377,-0.008659106178485436,-0.002084944771774476,0.006666772388659153,0.023276772388659155,0.010000158582988729,-0.004099342729525696,0.000727352811999437,0.017337352811999437,0.0010910292179991555,0.039631067378665334,-0.010900088536971615,0.0057099114630283845,-0.016350132805457423,-0.018576242684237534,0.1821224729330745,0.1987324729330745,0.27318370939961173,0.000705468140242381,-0.12439509840984908,-0.10778509840984908,-0.18659264761477362,0.02014397957749796
16.62,-0.005756394768838138,0.010863605231161866,-0.008634592153257207,-0.0018870264311906656,0.006551584630979236,0.02317158463097924,0.009827376946468853,-0.004191641132821182,0.0025411838850977857,0.01916118388509779,0.0038117758276466785,0.0396128135799686,-0.01213746299901175,0.004482537000988253,-0.018206194498517625,-0.018462643527616965,0.18064374168659525,0.19726374168659525,0.2709656125298929,-0.004175882704390208,-0.12307979399817787,-0.10645979399817787,-0.1846196909972668,0.023046147016292925
16.63,-0.005721999812418268,0.01090800018758173,-0.008582999718627402,-0.001689107096457144,0.006424096482065543,0.023054096482065543,0.009636144723098313,-0.004283829779245412,0.004337807398876157,0.020967807398876156,0.006506711098314235,0.039589312738549855,-0.013360166783726833,0.003269833216273166,-0.02004025017559025,-0.018345923029927314,0.178680961069079,0.195310961069079,0.2680214416036185,-0.009056155863303753,-0.12146096294483877,-0.10483096294483876,-0.18219144441725815,0.025947226827874075
16.64,-0.005669748722607591,0.010970251277392411,-0.008504623083911386,-0.0014916141898326518,0.006284469735540116,0.022924469735540118,0.009426704603310174,-0.004374849259537836,0.0061124105632594,0.0227524105632594,0.0091686158448891,0.03952241703467083,-0.014565182521358473,0.002074817478641529,-0.02184777378203771,-0.01820342612363565,0.17623967180756955,0.19287967180756954,0.2643595077113543,-0.013916208798715333,-0.11954218458148924,-0.10290218458148924,-0.17931327687223386,0.028832350697048183
16.65,-0.005599885458410525,0.011050114541589474,-0.008399828187615787,-0.001294173309991002,0.006132896160307313,0.022782896160307313,0.009199344240460969,-0.004465726094561148,0.007860242276153822,0.02451024227615382,0.011790363414230733,0.039450226897722214,-0.015749532525201997,0.0009004674747980015,-0.023624298787802995,-0.018057784341144845,0.17332667077131492,0.18997667077131491,0.2599900061569724,-0.018773794745778553,-0.11732781618721544,-0.10067781618721544,-0.17599172428082316,0.03171552784570292
16.66,-0.0055127011190539,0.0111472988809461,-0.008269051678580849,-0.0010975902292890407,0.005969597065104573,0.022629597065104576,0.008954395597656858,-0.00455517910419728,0.009576625595171192,0.026236625595171193,0.014364938392756788,0.03933496478163408,-0.016910286515345978,-0.00025028651534597657,-0.025365429773018967,-0.017886598478997737,0.16994999303215907,0.18660999303215908,0.2549249895482386,-0.023599986456184743,-0.1148229818415808,-0.09816298184158079,-0.1722344727623712,0.034575888749077924
16.67,-0.005408533141009273,0.011261466858990727,-0.008112799711513909,-0.0009011132481808279,0.005794822786423215,0.022464822786423217,0.008692234179634823,-0.004644456003496913,0.011256970013754166,0.027926970013754167,0.016885455020631247,0.03921437517187426,-0.01804456922092544,-0.0013745692209254402,-0.02706685383138816,-0.017712253116743217,0.16611889068443575,0.18278889068443574,0.24917833602665362,-0.02842229507135203,-0.11203355927431186,-0.09536355927431185,-0.16805033891146778,0.03743342755314908
16.68,-0.005287764373392644,0.011392235626607357,-0.007931646560088967,-0.0007059210092813481,0.005608852101113476,0.022288852101113477,0.008413278151670214,-0.004732057463849406,0.012896783509571557,0.029576783509571557,0.019345175264357334,0.03905114714066834,-0.019149567841022334,-0.002469567841022334,-0.0287243517615335,-0.017512663891051317,0.16184380847904245,0.17852380847904245,0.24276571271856368,-0.03320215445286569,-0.10896616474506682,-0.09228616474506682,-0.16344924711760023,0.040261364545683444
16.69,-0.005150822034176568,0.011539177965823433,-0.0077262330512648525,-0.0005108898454184703,0.005411991565184786,0.022101991565184786,0.008117987347777179,-0.00481944886541502,0.014491684333643739,0.03118168433364374,0.021737526500465607,0.03888257330136814,-0.020222539344715677,-0.0035325393447156773,-0.030333809017073516,-0.017309909706504964,0.1571363563353939,0.17382635633539392,0.23570453450309087,-0.03797669174577755,-0.10562813599360177,-0.08893813599360177,-0.15844220399040265,0.04308559019998573
16.7,-0.004998176549961638,0.01170182345003836,-0.007497264824942456,-0.00031756484516648367,0.005204574780505172,0.02190457478050517,0.007806862170757758,-0.0049049169304193835,0.016037412509342316,0.03273741250934231,0.024056118764013472,0.0386719037729451,-0.021260817591207057,-0.004560817591207057,-0.031891226386810585,-0.017082278824050626,0.15200927880432147,0.16870927880432146,0.2280139182064822,-0.042697872400861744,-0.10202751330467413,-0.08532751330467414,-0.1530412699570112,0.04587352085254161
16.71,-0.004830340282359104,0.011879659717640899,-0.007245510423538656,-0.00012445664314768322,0.004986961591292071,0.02169696159129207,0.007480442386938106,-0.004990140601529908,0.01752984101116452,0.03423984101116452,0.026294761516746784,0.0384558852434229,-0.022261820251413093,-0.005551820251413091,-0.03339273037711964,-0.01685148691757631,0.1464764215601197,0.1631864215601197,0.21971463234017954,-0.04741227315234417,-0.09817301873653317,-0.08146301873653317,-0.14725952810479975,0.04865683958382406
16.72,-0.004647866144333171,0.012072133855666828,-0.006971799216499756,6.653057116510504e-05,0.004759537212470325,0.021479537212470323,0.007139305818705487,-0.005073197413393499,0.018964986594022074,0.03568498659402207,0.028447479891033113,0.03819842115031042,-0.023223055512936047,-0.0065030555129360484,-0.03483458326940407,-0.01659625131622395,0.14055269501139084,0.15727269501139085,0.21082904251708626,-0.052062585557236564,-0.0940740335680576,-0.0773540335680576,-0.1411110503520864,0.05139727984558472
16.73,-0.004451346110139558,0.012278653889860443,-0.006677019165209337,0.0002572446763682354,0.00452271129215119,0.021252711292151193,0.0067840669382267845,-0.005155975209495657,0.020339020244700492,0.03706902024470049,0.030508530367050736,0.03793562031670543,-0.024142128550890818,-0.007412128550890816,-0.03621319282633623,-0.01633786822102801,0.13425403512429268,0.15098403512429268,0.20138105268643902,-0.05670464562232143,-0.08974057402289654,-0.07301057402289654,-0.1346108610343448,0.05413219885863547
16.740000000000002,-0.0042414096227753936,0.012498590377224608,-0.00636211443416309,0.00044543062188413856,0.00427691691065835,0.02101691691065835,0.006415375365987526,-0.0052363476445998385,0.021648277228132454,0.038388277228132456,0.03247241584219868,0.03763212938068603,-0.025016747747677037,-0.008276747747677036,-0.037525121621515556,-0.016055538989249125,0.12759736156209983,0.14433736156209984,0.19139604234314975,-0.061272088883683754,-0.08518326533434734,-0.06844326533434733,-0.127774898001521,0.05681778266484406
16.75,-0.004018721903123781,0.012731278096876221,-0.006028082854685672,0.0006332867245448541,0.004022609518692767,0.020772609518692767,0.00603391427803915,-0.005316406258095659,0.0228892667021901,0.039639266702190104,0.03433390005328515,0.037323329705814784,-0.025844730645439642,-0.009094730645439641,-0.038767095968159464,-0.015770085563180106,0.12060053324942921,0.1373505332494292,0.18090079987414381,-0.06582979707185893,-0.08041331421817371,-0.06366331421817371,-0.12061997132726057,0.05949692982641844
16.76,-0.0037839821652336804,0.01297601783476632,-0.0056759732478505204,0.0008182161789166854,0.003760265817387261,0.02052026581738726,0.005640398726080891,-0.005393826661136233,0.02405868087583001,0.040818680875830016,0.036088021313745014,0.03697469839788189,-0.026624009615661536,-0.009864009615661536,-0.0399360144234923,-0.015461246665292338,0.1132823014785532,0.1300423014785532,0.16992345221782978,-0.07030259018970393,-0.07544247982620503,-0.05868247982620503,-0.11316371973930754,0.06212042840053089
16.77,-0.003537921742421417,0.013232078257578583,-0.005306882613632126,0.0010027588028877219,0.003490382583153597,0.020260382583153595,0.005235573874730395,-0.005470898358112073,0.025153403686622663,0.04192340368662266,0.03773010552993399,0.03662080233482392,-0.02735263723107128,-0.010582637231071279,-0.041028955846606915,-0.01514931678736823,0.10566226067997703,0.12243226067997703,0.15849339101996554,-0.07476415963888569,-0.07028304325574358,-0.05351304325574358,-0.10542456488361537,0.06473657160998532
16.78,-0.0032813021291135417,0.013498697870886457,-0.004921953193670312,0.001183985978436821,0.00321347544036912,0.01999347544036912,0.00482021316055368,-0.0055451052625549255,0.026170518974952445,0.042950518974952445,0.03925577846242867,0.0362280335258022,-0.028028791325824098,-0.011248791325824098,-0.042043186988736145,-0.014814623597789789,0.0977607969859795,0.1145407969859795,0.14664119547896926,-0.07913077219429845,-0.0649477756948201,-0.0481677756948201,-0.09742166354223016,0.0672909124099154
16.79,-0.0030149129435713103,0.01377508705642869,-0.004522369415356966,0.0013647692550670248,0.002930077585086344,0.019720077585086343,0.004395116377629516,-0.005618928605516403,0.027107318133493864,0.04389731813349386,0.0406609772002408,0.03583006012068715,-0.028650779730731105,-0.011860779730731106,-0.04297616959609666,-0.014476882672838698,0.08959903472230413,0.10638903472230413,0.1343985520834562,-0.0834846711565195,-0.05944990528658142,-0.04265990528658142,-0.08917485792987213,0.06983697860584612
16.8,-0.0027395698168441226,0.01406043018315588,-0.004109354725266184,0.0015418589479628446,0.0026407384630768886,0.019440738463076892,0.0039611076946153324,-0.0056896674384794566,0.0279613072119437,0.0447613072119437,0.04194196081791555,0.03539427042866398,-0.02921704467116001,-0.012417044671160008,-0.043825567006740014,-0.014117060323163844,0.08119878096766314,0.09799878096766315,0.12179817145149471,-0.08773385334406802,-0.053803082799199625,-0.03700308279919962,-0.08070462419879944,0.07231526386442283
16.81,-0.002456112213492338,0.01435388778650766,-0.0036841683202385065,0.0017184477685188546,0.002346022405640525,0.019156022405640523,0.003519033608460788,-0.005759987993192695,0.02873021345841327,0.04554021345841327,0.043095320187619905,0.03495335261894663,-0.029726166816112683,-0.012916166816112684,-0.04458925022416903,-0.013754243598469777,0.0725824683262509,0.08939246832625089,0.10887370248937635,-0.09196883530232212,-0.0480213461913348,-0.031211346191334803,-0.0720320192870022,0.0747843576170998
16.82,-0.002165401189798469,0.014654598810201532,-0.0032481017846977033,0.001890976479988106,0.0020465072267204856,0.018866507226720487,0.0030697608400807284,-0.005827011762906829,0.029411991280360518,0.04623199128036052,0.04411798692054078,0.034475769460448544,-0.03017686896789525,-0.013356868967895247,-0.045265303451842875,-0.013370085141655004,0.06377309606319867,0.08059309606319867,0.095659644094798,-0.09608964722884676,-0.04211908416517848,-0.02529908416517848,-0.06317862624776772,0.07717988242893294
16.830000000000002,-0.001868317095349367,0.014961682904650634,-0.0028024756430240507,0.002062947619572141,0.0017427827849673244,0.018572782784967327,0.0026141741774509866,-0.005893582787488304,0.03000482760945989,0.046834827609459895,0.04500724141418984,0.033993151075752216,-0.030568019382737004,-0.013738019382737002,-0.0458520290741055,-0.01298299583998907,0.0547941697566761,0.0716241697566761,0.08219125463501414,-0.10019478026634003,-0.03611099880317277,-0.01928099880317277,-0.054166498204759155,0.07956530407058936
16.84,-0.0015657572240202196,0.01527424277597978,-0.002348635836030329,0.0022305046462165372,0.0014354495144852488,0.01827544951448525,0.002153174271727873,-0.005956652751534265,0.030507146656369583,0.04734714665636958,0.045760719984554374,0.03347510942837655,-0.030898634713678142,-0.014058634713678141,-0.046347952070517215,-0.012575360236420521,0.045669639625262395,0.0625096396252624,0.0685044594378936,-0.10417662043969346,-0.03001206738505527,-0.013172067385055268,-0.0450181010775829,0.08187157397750475
16.85,-0.0012586334205236113,0.01559136657947639,-0.001887950130785417,0.0023974478562440167,0.0011251169280766908,0.01797511692807669,0.0016876753921150362,-0.006019235865976911,0.030917614042952093,0.04776761404295209,0.04637642106442814,0.03295214190176793,-0.03116788256803346,-0.014317882568033461,-0.04675182385205019,-0.012164867510322804,0.036423837691239996,0.05327383769124,0.054635756536859995,-0.1081413157846765,-0.023837503486008604,-0.006987503486008604,-0.03575625522901291,0.08416683722221925
16.86,-0.0009478696488031895,0.01591213035119681,-0.0014218044732047842,0.0025596363466284166,0.000812402096872787,0.017672402096872788,0.0012186031453091804,-0.00607812217854602,0.031235140301132273,0.04809514030113227,0.04685271045169841,0.03239508078672842,-0.031375083672747314,-0.014515083672747314,-0.04706262550912097,-0.011734677440997801,0.027081413944795955,0.043941413944795955,0.04062212091719393,-0.11197394871804878,-0.017602717456762645,-0.0007427174567626454,-0.026404076185143968,0.08637758525176015
16.87,-0.0006343995286513462,0.016235600471348657,-0.0009515992929770194,0.002721155413014427,0.0004979281102991571,0.01736792811029916,0.0007468921654487356,-0.00613648801292139,0.03145888372923637,0.048328883729236376,0.04718832559385456,0.03183321958503745,-0.03151971364197867,-0.014649713641978666,-0.047279570462968004,-0.011301714153638344,0.017667271676024415,0.03453727167602442,0.026500907514036623,-0.11578798838951396,-0.01132327638950735,0.005546723610492653,-0.016984914584261025,0.08857643425937874
16.88,-0.0003191638470134807,0.016560836152986518,-0.000478745770520221,0.002877593387772857,0.00018232252037778487,0.017062322520377784,0.0002734837805666773,-0.006190970349401381,0.03158825259833674,0.04846825259833674,0.04738237889750511,0.0312386782788188,-0.03160140434229578,-0.014721404342295782,-0.047402106513443676,-0.01084995366614889,0.008206502144047882,0.02508650214404788,0.012309753216071823,-0.11946157124947952,-0.005014863673914304,0.011865136326085695,-0.007522295510871456,0.09068563737176578
16.89,-3.1080505076565844e-06,0.016886891949492347,-4.662075761484877e-06,0.0030333071520630916,-0.00013378422559324942,0.016756215774406752,-0.00020067633838987412,-0.006244899169031976,0.03162290670282808,0.04851290670282808,0.04743436005424212,0.030639479061360074,-0.03161994485191108,-0.014729944851911078,-0.04742991727786662,-0.010395514004555363,-0.0012756812457793423,0.01561431875422066,-0.0019135218686690135,-0.12311513473158807,0.0013067617508552825,0.018196761750855286,0.0019601426262829237,0.09278206321097665
16.9,0.00031282027426237096,0.01721282027426237,0.00046923041139355643,0.003183628484868198,-0.0004497603599100457,0.01645023964008995,-0.0006746405398650686,-0.006294767326279362,0.03156275825117743,0.04846275825117743,0.04734413737676614,0.030009093046376195,-0.03157528201144818,-0.01467528201144818,-0.047362923017172265,-0.009923225997993182,-0.010754009084350431,0.006145990915649567,-0.016131013626525647,-0.12662024296016203,0.007625806341725414,0.024525806341725413,0.011438709512588121,0.09478395811149386
16.91,0.0006276739259908432,0.017537673925990843,0.0009415108889862648,0.003333171825649939,-0.0007649743727912888,0.016145025627208712,-0.001147461559186933,-0.006344049632236367,0.031407972094517025,0.04831797209451703,0.04711195814177554,0.0293742075621308,-0.03146752056480045,-0.014557520564800447,-0.04720128084720067,-0.009448362924866626,-0.020203222247730523,-0.003293222247730522,-0.030304833371595785,-0.13010393283536484,0.013926482987820787,0.03083648298782079,0.02088972448173118,0.0967722145788721
16.92,0.0009405086129258412,0.017860508612925843,0.0014107629193887618,0.0034770271824913286,-0.0010787965900638501,0.015841203409936153,-0.0016181948850957752,-0.006389104102959057,0.031158965292482573,0.048078965292482574,0.04673844793872386,0.028709704226968714,-0.03129692288971183,-0.014376922889711829,-0.04694538433456774,-0.008956646480195072,-0.02959813815915993,-0.01267813815915993,-0.0443972072387399,-0.13343158467942876,0.020193052029902903,0.03711305202990291,0.030289578044854354,0.09866131285448997
16.93,0.0012503854694754233,0.018180385469475424,0.0018755782042131348,0.0036200519545218075,-0.0013906007461063255,0.015539399253893676,-0.002085901119159488,-0.006433541206304244,0.030816406017433854,0.04774640601743385,0.04622460902615078,0.02804087596097729,-0.031063908318783248,-0.014133908318783247,-0.04659586247817487,-0.008462469030963225,-0.038913716850583896,-0.021983716850583895,-0.058370575275875844,-0.13673645115350103,0.026409862155813563,0.04333986215581356,0.039614793233720344,0.10053593160822169
16.94,0.0015563735585622251,0.018496373558562224,0.002334560337843338,0.003757109688849127,-0.001699765547963631,0.015240234452036368,-0.0025496483219454467,-0.006473593726046047,0.030381211799926526,0.04732121179992653,0.045571817699889786,0.027344070061457445,-0.030769052052677888,-0.013829052052677888,-0.046153578079016835,-0.007952476593801047,-0.04812512665088205,-0.031185126650882047,-0.07218768997632308,-0.13987813103747357,0.032561391065258696,0.04950139106525869,0.048842086597888044,0.10230703414893827
16.95,0.0018575523531619948,0.018807552353161994,0.0027863285297429923,0.0038932856174514973,-0.002005676226568846,0.014944323773431155,-0.0030085143398532687,-0.0065129982943058625,0.02985454712002743,0.046804547120027434,0.04478182068004115,0.02664312964182227,-0.03041308366836503,-0.01346308366836503,-0.04561962550254754,-0.007440147025957179,-0.05720780932893729,-0.04025780932893729,-0.08581171399340594,-0.14299569529212688,0.03863228579731315,0.05558228579731315,0.05794842869596972,0.10406283911759293
16.96,0.002153014190516027,0.01911301419051603,0.0032295212857740407,0.004023232618852746,-0.002307726071042174,0.01465227392895783,-0.003461589106563261,-0.006547872359595584,0.029237820350779018,0.04619782035077902,0.04385673052616853,0.02591591853473165,-0.029996885226300556,-0.013036885226300553,-0.04499532783945083,-0.006913081449107413,-0.0661375445207453,-0.0491775445207453,-0.09920631678111795,-0.14594337597304044,0.044607402615581826,0.06156740261558183,0.06691110392337274,0.10571104978450349
16.97,0.0024418666925789885,0.019411866692578987,0.003662800038868483,0.0041522481472445714,-0.0026053179420811247,0.014364682057918875,-0.003907976913121687,-0.006582068934027034,0.028532680061813268,0.045502680061813267,0.0427990200927199,0.02518477891226264,-0.029521488981489593,-0.012551488981489594,-0.04428223347223439,-0.0063838122512792205,-0.07489051327240481,-0.057920513272404814,-0.11233576990860722,-0.1488656522851804,0.0504718463466107,0.0674418463466107,0.07570776951991605,0.10734317081273234
16.98,0.0027232351463520074,0.01970323514635201,0.004084852719528011,0.00427479064145177,-0.0028978657605106396,0.014082134239489362,-0.004346798640765959,-0.006611600290330008,0.027741010692790485,0.04472101069279048,0.041611516039185725,0.024429137574208785,-0.028988074704413364,-0.012008074704413361,-0.043482112056620045,-0.005840923704700395,-0.08344336053215176,-0.06646336053215177,-0.12516504079822766,-0.15161181573235077,0.05621100906863519,0.07319100906863518,0.08431651360295278,0.10886390931784634
16.990000000000002,0.0029962648378558986,0.0199862648378559,0.004494397256783848,0.0043963537287969225,-0.0031847959671268116,0.01380520403287319,-0.004777193950690217,-0.006640425772615077,0.02686492760798773,0.04385492760798773,0.040297391411981597,0.023669788987329916,-0.028397966618821012,-0.01140796661882101,-0.042596949928231514,-0.005295974473249187,-0.0917732564283992,-0.0747832564283992,-0.13765988464259882,-0.15433133230210236,0.061810608049835125,0.07880060804983513,0.09271591207475269,0.11036779501416329
17.0,0.003260123333620744,0.020260123333620747,0.004890185000431116,0.004511218026937872,-0.0034655489500428596,0.013534451049957142,-0.00519832342506429,-0.006664462870803447,0.02590677154498134,0.04290677154498134,0.03886015731747201,0.022887764831727584,-0.02775262996438857,-0.010752629964388569,-0.041628944946582855,-0.004738557229514667,-0.09985795617287879,-0.08285795617287879,-0.1497869342593182,-0.15686898924680825,0.0672567228366533,0.0842567228366533,0.10088508425497994,0.11175680897745559
17.01,0.0035140027037054247,0.020524002703705427,0.005271004055558137,0.004625056895039151,-0.0037395804358309444,0.013270419564169057,-0.005609370653746417,-0.006687766977887796,0.024869102471954757,0.041879102471954754,0.037303653707932136,0.02210226956983573,-0.02705366719322836,-0.01004366719322836,-0.040580500789842544,-0.004179231420822707,-0.10767585843243777,-0.09066585843243777,-0.16151378764865665,-0.15937880767968132,0.0725358313953886,0.0895458313953886,0.10880374709308291,0.11312823872930858
17.02,0.0037571216804137423,0.020777121680413742,0.005635682520620614,0.0047319900901877125,-0.004006362840848028,0.013013637159151973,-0.006009544261272042,-0.006706171398028114,0.023754692869708736,0.04077469286970874,0.0356320393045631,0.02129597707555797,-0.026302813810188376,-0.009282813810188376,-0.03945422071528257,-0.003608620524435938,-0.11520606201676636,-0.09818606201676636,-0.17280909302514955,-0.16170151578407124,0.07763484521260827,0.09465484521260828,0.11645226781891241,0.11438161488218047
17.03,0.003988727747042079,0.02101872774704208,0.005983091620563119,0.004837853916874457,-0.004265386579238027,0.012764613420761973,-0.00639807986885704,-0.00672381708390361,0.022566520455958736,0.03959652045595874,0.033849780683938104,0.020486464054539074,-0.025501933867811494,-0.008471933867811494,-0.03825290080171724,-0.0030362620913565964,-0.12242842073323379,-0.10539842073323379,-0.18364263109985068,-0.16399524917657837,0.08254114326276818,0.09957114326276818,0.12381171489415227,0.11561671000778385
17.04,0.0042080991511766926,0.021248099151176692,0.006312148726765039,0.004936624526087665,-0.004516161324215724,0.012523838675784275,-0.006774241986323586,-0.006736463925245001,0.021307760370963977,0.038347760370963976,0.031961640556445965,0.019658079220265336,-0.02465301512772801,-0.0076130151277280095,-0.036979522691592014,-0.002453829920598718,-0.129323596265718,-0.11228359626571799,-0.19398539439857698,-0.16609712977425353,0.08724260475392875,0.10428260475392875,0.13086390713089313,0.11673088451333964
17.05,0.00441454683725622,0.021464546837256224,0.00662182025588433,0.005034284083489861,-0.004758217219360001,0.012291782780640002,-0.0071373258290400015,-0.006748327768561381,0.01998177684494161,0.03703177684494161,0.029972665267412414,0.018826738384378042,-0.02375816390112745,-0.006708163901127447,-0.035637245851691174,-0.0018698198418554619,-0.13587310893875548,-0.11882310893875547,-0.20380966340813322,-0.16816895935545517,0.09172764056618321,0.10877764056618322,0.13759146084927482,0.1178261185205397
17.06,0.00460741629332631,0.02166741629332631,0.006911124439989464,0.005124682633664501,-0.004991106036774596,0.012068893963225403,-0.007486659055161894,-0.006755106004696004,0.018592114369076394,0.03565211436907639,0.02788817155361459,0.017978493023114654,-0.02281959958179159,-0.005759599581791591,-0.03422939937268739,-0.0012769725721163087,-0.14205938623428754,-0.12499938623428755,-0.21308907935143132,-0.17004471272028182,0.09598522330098863,0.11304522330098862,0.14397783495148295,0.11879788638362485
17.07,0.004786089307137868,0.02185608930713787,0.007179133960706803,0.005213930869711166,-0.005214402279113423,0.011855597720886579,-0.007821603418670135,-0.006761078561176641,0.017142488393235372,0.034212488393235374,0.02571373258985306,0.01712756958789257,-0.02183964888597395,-0.004769648885973948,-0.032759473328960925,-0.0006827252837106371,-0.14786580893391688,-0.13079580893391687,-0.2217987134008753,-0.1718894030060081,0.10000491586253935,0.11707491586253935,0.15000737379380902,0.11975009430888695
17.080000000000002,0.004949985626977731,0.022029985626977732,0.007424978440466596,0.005295770425737498,-0.0054277042226142,0.011652295777385802,-0.0081415563339213,-0.006761891359434501,0.01563677557473714,0.032716775574737136,0.023455163362105708,0.01626174547656796,-0.02082073981418143,-0.003740739814181427,-0.031231109721272143,-8.089926151710447e-05,-0.15327675476572988,-0.13619675476572987,-0.22991513214859483,-0.17353432210911934,0.103776898495965,0.120856898495965,0.1556653477439475,0.12057661785172771
17.09,0.005098564522869913,0.022188564522869915,0.007647846784304869,0.005376422987364261,-0.005630634898438288,0.011459365101561713,-0.008445952347657432,-0.006761877478162861,0.014079003603699403,0.031169003603699404,0.021118505405549104,0.015393534027818564,-0.01976539535063626,-0.00267539535063626,-0.029648093025954392,0.0005221410005323167,-0.15827763944181727,-0.14118763944181728,-0.2374164591627259,-0.17514723452894732,0.10729199421306845,0.12438199421306845,0.16093799131960268,0.12138300465527938
17.1,0.005231326244046394,0.022331326244046393,0.00784698936606959,0.0054495396212062615,-0.005822843009775867,0.011277156990224134,-0.0087342645146638,-0.006756642482396441,0.01247334063159683,0.02957334063159683,0.018710010947395245,0.014512456927227869,-0.01867622691687961,-0.0015762269168796104,-0.028014340375319417,0.0011314829633472016,-0.16285495497869729,-0.14575495497869728,-0.24428243246804593,-0.17655721724812953,0.11054169253826157,0.12764169253826158,0.16581253880739236,0.12206182103603619
