time,x1_original,x1_envelope,x1_triangle,x1_square,x2_original,x2_envelope,x2_triangle,x2_square,v1_original,v1_envelope,v1_triangle,v1_square,v2_original,v2_envelope,v2_triangle,v2_square,a1_original,a1_envelope,a1_triangle,a1_square,a2_original,a2_envelope,a2_triangle,a2_square
16.95,-0.005542634787366936,-0.00713615684381382,0.006259999999999996,-0.01,-0.005877852522924657,-0.008236356078858089,0.008999999999999973,0.01,-0.017256953145626308,-0.022930503533526936,-0.013200000000001488,0.0,-0.025411837900424894,-0.03489253387378882,0.020000000000001406,0.0,0.023825479044737197,0.026397945207590423,-1.1102230246251565e-13,0.0,0.057992996431361465,0.08784452973779167,1.0558220964185239e-13,0.0
16.96,-0.0057140129168237195,-0.007364141860703535,0.006127999999999938,-0.01,-0.00612907053652976,-0.008580888003860419,0.009200000000000028,0.01,-0.017014988933706898,-0.02266121197869231,-0.013200000000001488,0.0,-0.02481936872811008,-0.033997328760680345,0.020000000000001406,0.0,0.02456216226317054,0.02745539359150584,1.1102230246251565e-13,0.0,0.06047160325440171,0.09114819675797303,-1.1124434706744069e-13,0.0
16.97,-0.005882934566041068,-0.007589381083387658,0.005995999999999972,-0.01,-0.006374239897486851,-0.008916302654071685,0.009399999999999993,0.01,-0.016765709900362913,-0.022381395661696835,-0.013199999999999268,0.0,-0.024202405835336893,-0.03306956993862942,0.019999999999999185,0.0,0.025288286095623724,0.028502649049458872,1.1379786002407855e-13,0.0,0.06289053190551663,0.09435368600288618,-6.672440377997191e-14,0.0
16.98,-0.0060493271148309696,-0.007811769773937461,0.0058639999999999595,-0.01,-0.006613118653236485,-0.00924227940263299,0.009600000000000003,0.01,-0.016509223211794433,-0.022091158997703142,-0.013199999999999212,0.0,-0.023561558089999768,-0.03211025504062265,0.020000000000000073,0.0,0.026003538378273516,0.029539216314826033,0.0,0.0,0.06524739519436307,0.09745788085786389,0.0,-50.00000000001101
16.990000000000002,-0.006213119030277008,-0.00803120426334179,0.005731999999999946,-0.01,-0.006845471059286919,-0.00955850775488424,0.009800000000000057,0.01,-0.016245639132797363,-0.021790611335400223,-0.013199999999999268,0.0,-0.022897457931449428,-0.031120412321471835,0.019999999999999185,-1.0000000000003766,0.02670761162120805,0.030564604066527723,0.0,0.0,0.06753986718196425,0.10045777508052,-1.0000000000002471,-50.00000000000213
17.0,-0.006374239897486911,-0.008247582000645457,0.005599999999999979,-0.01,-0.007071067811865467,-0.009864687649062417,0.009999999999999978,-0.01,-0.015975070979370287,-0.021479866916372603,-0.013199999999999212,0.0,-0.022210760746360525,-0.0301010995390123,2.6645352591003757e-15,-1.0000000000003766,0.02740020313985503,0.03157832516533543,-1.1102230246251565e-13,0.0,0.06976568547471618,0.10335047575614942,-1.999999999999961,50.00000000000213
17.01,-0.0065326204498644055,-0.008460801601669232,0.005467999999999968,-0.01,-0.007289686274214118,-0.01016052974566447,0.009799999999999968,-0.01,-0.01569763507000027,-0.02115904483209352,-0.013200000000001488,0.0,-0.021502144221955122,-0.029053402806348883,-0.019999999999999185,0.0,0.028081015186216085,0.03257989689087282,-1.1379786002407855e-13,0.0,0.07192265345861615,0.1061332061321889,-0.999999999999764,50.00000000000213
17.02,-0.0066881925988869105,-0.008670762897287321,0.005335999999999955,-0.01,-0.007501110696304562,-0.010445755705189387,0.009600000000000003,-0.01,-0.015413450675645979,-0.020828268978555164,-0.013200000000001488,0.0,-0.02077230767718824,-0.027978435416368574,-0.019999999999999296,0.0,0.02874975507621047,0.03356884117485848,1.1379786002407855e-13,0.0,0.07400864246702565,0.10880330832266805,-1.1102230246251565e-16,0.0
17.03,-0.0068408894633773185,-0.008877366981240326,0.005203999999999943,-0.01,-0.007705132427757871,-0.010720098453991826,0.009399999999999992,-0.01,-0.01512263996847607,-0.02048766800859636,-0.013199999999999212,0.0,-0.020021971372614633,-0.026877336639895555,-0.019999999999999185,0.0,0.029406135314969606,0.0345446848327251,1.1379786002407855e-13,0.0,0.0760215938803841,0.11135824588067988,-1.0547118733938987e-13,0.0
17.04,-0.006990645398256426,-0.009080516257459242,0.005071999999999977,-0.01,-0.007901550123756849,-0.010983302437987291,0.009200000000000028,-0.01,-0.014825327969346602,-0.020137375281900682,-0.013199999999999212,0.0,-0.019251875799580598,-0.02575127049875503,-0.020000000000001406,0.0,0.030049873721788578,0.03550695979570362,-1.3322676295501878e-15,0.0,0.07795952115888105,0.11379560624072615,-1.1113332476497817e-13,0.0
17.05,-0.0071373960227642435,-0.00928011448687833,0.004939999999999964,-0.01,-0.008090169943749472,-0.011235123863966912,0.008999999999999972,-0.01,-0.01452164249404031,-0.0197775288126823,-0.01319999999999924,0.0,-0.01846278094943704,-0.024601424515081072,-0.020000000000001406,0.0,0.030680693550833804,0.03645520333858199,-2.7755575615628914e-15,0.0,0.07982051180236638,0.1161131030232494,1.1124434706744069e-13,0.0
17.06,-0.007281078248137228,-0.00947606683371288,0.004807999999999997,-0.01,-0.008270805742745585,-0.011475330928288905,0.008800000000000007,-0.01,-0.014211714098329942,-0.019408271215129058,-0.013199999999999268,0.0,-0.017655465563533312,-0.0234290084382901,-0.019999999999999185,0.0,0.03129832360953877,0.037388958305282216,-1.0969003483296547e-13,0.0,0.08160272923729972,0.11830857820174434,5.839773109528323e-14,0.0
17.07,-0.0074216303047308346,-0.009668279911180902,0.004675999999999985,-0.01,-0.008443279255020128,-0.011703704032732699,0.008599999999999997,-0.01,-0.013895676021849546,-0.019029749646576666,-0.013200000000001433,0.0,-0.016830726364691073,-0.022235252951046225,-0.02000000000000024,0.0,0.03190249837616066,0.03830777333420865,-1.0957901253050295e-13,0.0,0.08330441463047045,0.12038000413249539,0.0,0.0
17.080000000000002,-0.007558991768574262,-0.009856661826644473,0.0045439999999999274,-0.01,-0.008607420270039459,-0.0119200359873099,0.00839999999999994,-0.01,-0.013573664130806629,-0.018642115748444765,-0.01320000000000146,0.0,-0.015989377270923644,-0.021021408355639815,-0.019999999999999185,0.0,0.03249295811330688,0.03921120307939052,1.1102230246251565e-13,0.0,0.08492388862397726,0.1223254854397311,5.284661597215745e-14,0.0
17.09,-0.0076931035873469625,-0.01004112222614979,0.004411999999999961,-0.01,-0.008763066800438597,-0.012124132199845488,0.008200000000000022,-0.01,-0.013245816859583426,-0.018245525584988875,-0.013199999999999212,0.0,-0.015132248592211572,-0.01978874324225166,-0.019999999999999185,0.0,0.0330694489791844,0.04009880842926261,1.1102230246251565e-13,0.0,0.08645955299222852,0.12414326075807192,-1.1113332476497817e-13,0.0
17.1,-0.007823908105765923,-0.010221572338344241,0.004279999999999949,-0.01,-0.008910065241883681,-0.012315810852154918,0.007999999999999965,-0.01,-0.012912275151222952,-0.017840139579859526,-0.01319999999999924,0.0,-0.014260186211079107,-0.018538543140478425,-0.020000000000001406,0.0,0.033631723137862224,0.04097015672492155,-2.7755575615628914e-15,0.0,0.08790989222026913,0.12583170433174995,2.886579864025407e-15,0.0
17.11,-0.007951349090371417,-0.010397925017746975,0.0041479999999999816,-0.01,-0.009048270524660175,-0.012494903062655055,0.007800000000000001,-0.01,-0.012573182396826199,-0.017426122450490467,-0.013199999999999268,0.0,-0.013374050747806232,-0.01727210915561672,-0.01999999999999913,0.0,0.034179538865334425,0.041824821973885595,1.3322676295501878e-15,0.0,0.0892734749981905,0.127389327464408,1.1113332476497817e-13,0.0
17.12,-0.00807537175370244,-0.010570094787354042,0.004015999999999969,-0.01,-0.009177546256839798,-0.012661253035267243,0.007599999999999991,-0.01,-0.012228684373916276,-0.01700364314038183,-0.013199999999999212,0.0,-0.01247471671111533,-0.015990756591190314,-0.019999999999999185,0.0,0.034712660652917116,0.04266238506086084,-1.0957901253050295e-13,0.0,0.09054895563415044,0.1288147798233582,-1.1390888232654106e-13,0.0
17.13,-0.008195922777849737,-0.010737997880554604,0.0038840000000000025,-0.01,-0.00929776485888248,-0.01281471819447886,0.007400000000000026,-0.01,-0.011878929183767872,-0.01657287474927327,-0.01320000000000146,0.0,-0.011563071635123268,-0.014695813559149618,-0.020000000000001406,0.0,0.035230859309318796,0.04348243395723239,-1.0957901253050295e-13,0.0,0.09173507538320258,0.13010685059516558,-4.729550084903167e-14,0.0
17.14,-0.008312950337377792,-0.010901552282339499,0.0037519999999999455,-0.01,-0.009408807689542255,-0.012955169306450224,0.007199999999999971,-0.01,-0.011524067187729914,-0.0161339944612372,-0.013200000000001405,0.0,-0.010640015203451314,-0.013388619579287053,-0.02000000000000013,0.0,0.035733912058641404,0.044284563926137666,1.1102230246251565e-13,0.0,0.09283066368823362,0.1312644694889581,1.0824674490095276e-13,0.0
17.150000000000002,-0.008426404121604373,-0.011060677769779398,0.003619999999999933,-0.01,-0.00951056516295154,-0.013082490586064642,0.006999999999999961,-0.01,-0.011164250942594933,-0.015687183470750377,-0.01319999999999924,0.0,-0.009706458361358306,-0.012070524169370045,-0.01999999999999924,0.0,0.036221602635831185,0.04506837772472849,1.0824674490095276e-13,0.0,0.0938346393356348,0.13228670759128114,4.440892098500626e-14,0.0
17.16,-0.008536235356229688,-0.0112152959517545,0.0034879999999999664,-0.01,-0.00960293685676942,-0.013196579789837624,0.006799999999999995,-0.01,-0.010799635135013308,-0.015232626906742652,-0.01319999999999924,0.0,-0.008763322416738661,-0.01074288542746149,-0.01999999999999924,0.0,0.03669372138058802,0.04583348580451485,0.0,0.0,0.09474601152282452,0.13317277806955397,2.7755575615628914e-15,0.0
17.17,-0.008642396824304633,-0.01136533030791424,0.003355999999999954,-0.01,-0.009685831611286305,-0.013297348294613862,0.006599999999999985,-0.01,-0.010430376514983186,-0.014770513754660097,-0.01319999999999924,0.0,-0.007811538130901852,-0.009407068607979019,-0.019999999999999185,0.0,0.037150065327113735,0.04657950650703968,1.3322676295501878e-15,0.0,0.0955638808354608,0.13392203672266417,-1.1102230246251565e-13,0.0
17.18,-0.008744842886529347,-0.011510706226847698,0.0032239999999999873,-0.01,-0.009759167619387457,-0.013384721161997204,0.00640000000000002,-0.01,-0.010056633828471051,-0.014301036776601883,-0.013199999999999212,0.0,-0.006852044800029489,-0.008064444693008266,-0.02000000000000146,0.0,0.03759043829087777,0.04730606625621503,-1.1379786002407855e-13,0.0,0.09628744013531393,0.13453398238052194,-1.1113332476497817e-13,0.0
17.19,-0.008843529500874048,-0.011651351043446272,0.0030919999999999754,-0.01,-0.009822872507286888,-0.013458637188474018,0.006199999999999964,-0.01,-0.009678567749165645,-0.013824392429535814,-0.013200000000001516,0.0,-0.005885789328195612,-0.0067163889603686355,-0.020000000000001406,0.0,0.03801465095367246,0.04801279974826045,-1.1513012765362873e-13,0.0,0.09691597535674498,0.13500825715083442,1.1657341758564144e-13,0.0
17.2,-0.008938414241512658,-0.01178719407543841,0.0029599999999999627,-0.01,-0.009876883405951371,-0.013519048941204578,0.006,-0.01,-0.009296340809397619,-0.013340780781636696,-0.013200000000001516,0.0,-0.004913725292894633,-0.005364279549991635,-0.01999999999999913,0.0,0.03842252094463999,0.0486993501368892,1.1513012765362873e-13,0.0,0.09744886621123522,0.1353446465138159,1.1113332476497817e-13,0.0
17.21,-0.009029456317061995,-0.011918166659078999,0.0028279999999999508,-0.01,-0.009921147013144775,-0.013565922779473842,0.00579999999999999,-0.01,-0.00891011733027286,-0.01285040542679805,-0.013199999999999212,0.0,-0.0039368120039709464,-0.004009496030092374,-0.019999999999999185,0.0,0.038813872918281644,0.049365369214983246,1.1513012765362873e-13,0.0,0.09788558679986675,0.13554307926570153,-1.1945999744966684e-13,0.0
17.22,-0.009116616588118112,-0.012044202183974367,0.002695999999999984,-0.01,-0.009955619646030792,-0.013599238861806428,0.005600000000000025,-0.01,-0.008520063351032003,-0.012353473397337056,-0.013199999999999212,0.0,-0.002956013556897341,-0.0026534179646776623,-0.020000000000001517,0.0,0.039188538630672454,0.050010517593868986,2.1094237467877974e-15,0.0,0.09822570613225372,0.1356036273098522,-5.007105841059456e-14,0.0
17.23,-0.00919985758408263,-0.012165236127025733,0.002563999999999972,-0.01,-0.009980267284282716,-0.013618991138767389,0.005399999999999969,-0.01,-0.008126346557659425,-0.011850195074920689,-0.01319999999999917,0.0,-0.001972297881325913,-0.001297423483895388,-0.020000000000000184,0.0,0.03954635701147946,0.05063446487726697,-1.9984014443252818e-15,0.0,0.09846888855165176,0.13552650529673574,1.1934897514720433e-13,0.0
17.240000000000002,-0.009279143519271326,-0.01228120608547282,0.0024319999999999594,-0.01,-0.009995065603657316,-0.013625187331484339,0.005199999999999959,-0.01,-0.00772913621080229,-0.011340784099791557,-0.013199999999999254,0.0,-0.0009866357858639985,5.711214125747599e-05,-0.01999999999999913,0.0,0.039887174232806466,0.05123688983125885,-1.1590728377086634e-13,0.0,0.09861489406628944,0.13531207011399932,4.9960036108132044e-14,0.0
17.25,-0.009354440308298673,-0.012392051809021561,0.0022999999999999926,-0.01,-0.01,-0.013617848895942246,0.004999999999999995,-0.01,-0.007328603073003315,-0.010825457278295536,-0.013200000000001488,0.0,-1.6653345369377348e-16,0.0014088179183845417,-0.019999999999999185,0.0,0.040210843775896066,0.05181748055143698,-1.1246559239452836e-13,0.0,0.09866357858641028,0.1349608202270288,-5.551115123125783e-15,0.0
17.26,-0.009425715580731388,-0.012497715231038726,0.002167999999999935,-0.01,-0.009995065603657316,-0.013597010973116642,0.004799999999999984,-0.01,-0.006924919335284385,-0.010304434488762837,-0.013200000000001502,0.0,0.000986635785864165,0.0027563285457979925,-0.01999999999999924,0.0,0.04051722649378958,0.05237593462475548,1.1313172620930345e-13,0.0,0.09861489406629773,0.1344733948705018,-1.1235457009206584e-13,0.0
17.27,-0.009492938695004359,-0.012598140498796815,0.0020359999999999684,-0.01,-0.00998026728428272,-0.013562722325026293,0.004600000000000019,-0.01,-0.006518258543127542,-0.00977793858580045,-0.013199999999999226,0.0,0.0019722978813257463,0.004098285815794522,-0.020000000000001433,0.0,0.040806190670917564,0.05291195928743381,1.1446399383885364e-13,0.0,0.09846888855164707,0.13385057309278936,-1.0957901253050295e-13,0.0
17.28,-0.009556080751593934,-0.012693274002754728,0.0019039999999999563,-0.01,-0.009955619646030799,-0.01351504525680075,0.004399999999999964,-0.01,-0.006108795521866051,-0.009246195303014182,-0.013199999999999212,0.0,0.0029560135568970636,0.00543334000765372,-0.020000000000001433,0.0,0.04107761208031285,0.053425271579400524,-6.661338147750939e-16,0.0,0.09822570613224818,0.13309327265451912,1.1257661469699087e-13,0.0
17.29,-0.009615114605441679,-0.012783064404857096,0.0017719999999999895,-0.01,-0.009921147013144784,-0.013454055524873226,0.004199999999999999,-0.01,-0.005696706301521304,-0.008709433154212465,-0.01319999999999924,0.0,0.003936812003970669,0.006760151268884851,-0.019999999999999185,0.0,0.04133137403676074,0.053915598493360306,-1.1446399383885364e-13,0.0,0.09788558679986398,0.13220254878227605,1.1246559239452836e-13,0.0
17.3,-0.009670014877624356,-0.01286746266583897,0.001639999999999977,-0.01,-0.009876883405951383,-0.013379842231423052,0.003999999999999989,-0.01,-0.0052821680411308525,-0.008167883333146997,-0.013200000000001502,0.0,0.0049137252928943,0.008077390983299182,-0.019999999999999185,0.0,0.04156736744687731,0.05438267711976985,-1.1313172620930345e-13,0.0,0.09744886621120191,0.13117959277932612,2.220446049250313e-16,0.0
17.31,-0.009720757966264294,-0.012946422071520036,0.0015079999999999649,-0.01,-0.009822872507286903,-0.013292507705207252,0.003800000000000024,-0.01,-0.004865358952583776,-0.007621779611817092,-0.013200000000001502,0.0,0.005885789328194668,0.009383743124471322,-0.019999999999999185,0.0,0.0417854908560453,0.05482625478735015,1.1757261830780408e-13,0.0,0.09691597535672278,0.1300257304954563,-4.8627768478581856e-14,0.0
17.32,-0.009767322056676029,-0.013019898258075306,0.0013759999999999528,-0.01,-0.009759167619387488,-0.013192167368933626,0.0036000000000000138,-0.01,-0.004446458224009964,-0.007071358237400016,-0.01319999999999915,0.0,0.0068520448000287115,0.010677905593208248,-0.020000000000000157,0.0,0.04198565049182046,0.05524608919860424,1.1379786002407855e-13,0.0,0.09628744013538576,0.12874242065721503,-1.1235457009206584e-13,0.0
17.330000000000002,-0.009809687130744508,-0.013087849236268058,0.0012439999999999407,-0.01,-0.009685831611286307,-0.013078949593343053,0.003399999999999958,-0.01,-0.004025645942747236,-0.006516857827844835,-0.013199999999999226,0.0,0.007811538130902684,0.011958591537616026,-0.020000000000001433,0.0,0.04216776030472974,0.055641948561514665,-4.440892098500626e-15,0.0,0.09556388083548001,0.1273312530611217,4.8627768478581856e-14,0.0
17.34,-0.009847834975530973,-0.013150235414632203,0.001111999999999974,-0.01,-0.009602936856769441,-0.012952995538181314,0.0031999999999999936,-0.01,-0.003603103017915388,-0.005958519266169748,-0.01319999999999924,0.0,0.008763322416738273,0.013224530654430633,-0.019999999999999185,0.0,0.042331742005039835,0.05601361171582836,-9.992007221626409e-16,0.0,0.09474601152278878,0.1257939466323884,1.1246559239452836e-13,0.0
17.35,-0.009881749191102813,-0.013207019621591449,0.0009799999999999616,-0.01,-0.009510565162951541,-0.012814458980254443,0.002999999999999983,-0.01,-0.0031790111026464563,-0.005396585593528291,-0.013199999999999247,0.0,0.009706458361358417,0.014474470470263734,-0.019999999999999185,0.0,0.04247752509618044,0.05636086825441383,-1.1246559239452836e-13,0.0,0.0938346393356706,0.12413234735010004,-1.1235457009206584e-13,0.0
17.36,-0.009911415197583902,-0.013258167126502768,0.0008479999999999947,-0.01,-0.00940880768954228,-0.01266350612877605,0.002800000000000018,-0.01,-0.0027535525159917973,-0.004831301901081497,-0.013200000000001488,0.0,0.010640015203451647,0.015707177601432587,-0.020000000000001433,0.0,0.04260504690536493,0.05668351864018381,-1.1224354778960333e-13,0.0,0.09283066368823367,0.12234842604262619,-1.1390888232654106e-13,0.0
17.37,-0.009936820241422646,-0.013303645659613075,0.0007159999999999374,-0.01,-0.00929776485888251,-0.012500315428225795,0.002599999999999963,-0.01,-0.0023269101645391754,-0.004262915220724639,-0.013200000000001492,0.0,0.011563071635123046,0.0169214389911162,-0.02000000000000146,0.0,0.04271425261041885,0.056981374317839506,1.127986593019159e-13,0.0,0.0917350753831776,0.1204442760563661,1.1168843627729075e-13,0.0
17.38,-0.009957953400874686,-0.01334342543091726,0.0005839999999999705,-0.01,-0.009177546256839829,-0.012325077348953738,0.0023999999999999976,-0.01,-0.0018992674637834384,-0.0036916744147247327,-0.013199999999999233,0.0,0.012474716711115164,0.018116063122559867,-0.0199999999999992,0.0,0.042805095263238405,0.057254257820506055,1.1690648449302898e-13,0.0,0.09054895563410603,0.11842211079918519,1.7896795156957523e-13,0.0
17.39,-0.009974805590698313,-0.013377479147907568,0.00045199999999995835,-0.01,-0.009048270524660208,-0.012137994165774602,0.0021999999999999876,-0.01,-0.0014708082592744254,-0.003117830064314542,-0.013199999999999153,0.0,0.013374050747805122,0.019289881207099846,-0.01999999999999788,0.0,0.04287753581016402,0.057502002871619884,-2.220446049250313e-16,0.0,0.0892734749980999,0.11628426116161272,1.3322676295501878e-15,0.0
17.400000000000002,-0.009987369566060179,-0.013405782032203559,0.00031999999999994614,-0.01,-0.008910065241883685,-0.011939279724811682,0.0019999999999999775,-0.01,-0.0010417167475800237,-0.002541634357292155,-0.013199999999999238,0.0,0.014260186211077441,0.020441748345792488,-0.01999999999999917,0.0,0.04293154310870776,0.05772445448151267,-3.885780586188048e-15,0.0,0.08790989222040457,0.11403317281955183,-1.7830181775480014e-13,0.0
17.41,-0.009995639925649915,-0.013428311835053412,0.00018799999999997925,-0.01,-0.008763066800438668,-0.011729159198858764,0.0018000000000000125,-0.01,-0.0006121773971002886,-0.0019633409746843133,-0.013199999999999231,0.0,0.015132248592213182,0.021570544663490843,-0.020000000000001447,0.0,0.04296709394087475,0.057921469038614365,-1.1290968160437842e-13,0.0,0.08645955299240093,0.11167140342173987,-1.1390888232654106e-13,0.0
17.42,-0.009999613114002184,-0.013445048851697243,5.599999999996712e-05,-0.01,-0.008607420270039426,-0.011507868831541871,0.0015999999999999571,-0.01,-0.00018237486876254705,-0.0013832049765198917,-0.013200000000001495,0.0,0.01598937727092542,0.022675176414227227,-0.020000000000001447,0.0,0.042984173023206486,0.0580929143957089,-1.1324274851176597e-13,0.0,0.08492388862384326,0.10920161966497988,1.1324274851176597e-13,0.0
17.43,-0.009999287423025168,-0.01345597593458381,-7.600000000004504e-05,-0.01,-0.00844327925502017,-0.011275655670574232,0.0013999999999999922,-0.01,0.00024750606336382264,-0.0008014826867701608,-0.013200000000001495,0.0,0.01683072636469002,0.023754577056790405,-0.019999999999999185,0.0,0.04298277301331235,0.05823866995081206,1.1313172620930345e-13,0.0,0.08330441463038563,0.10662659425995913,1.127986593019159e-13,0.0
17.44,-0.009994662992734906,-0.013461078505432643,-0.00020800000000005718,-0.01,-0.00827080574274563,-0.01103277729040607,0.001199999999999982,-0.01,0.0006772805915036817,-0.00021843157750367492,-0.013199999999999233,0.0,0.01765546556353309,0.024807708299426356,-0.019999999999999192,0.0,0.042962894513058146,0.05835862672269447,1.1302070390684094e-13,0.0,0.08160272923734413,0.10394920279090014,-1.1257661469699087e-13,0.0
17.45,-0.009985741811195097,-0.013460344566133885,-0.0003400000000000241,-0.01,-0.008090169943749517,-0.010779501504585717,0.001000000000000017,-0.01,0.0011067639536249674,0.0003656898476837034,-0.013199999999999235,0.0,0.018462780949436874,0.025833561112608372,-0.02000000000000144,0.0,0.04292454606832178,0.05845268742101906,-2.220446049250313e-16,0.0,0.07982051180225536,0.10117242047365771,5.551115123125783e-16,0.0
17.46,-0.009972527713662405,-0.01345376470847897,-0.00047200000000003625,-0.01,-0.007901550123756897,-0.01051610606815391,0.0007999999999999615,-0.01,0.0015357715128700988,0.0009506221709166818,-0.013199999999999237,0.0,0.019251875799578155,0.026831156708899462,-0.01999999999999918,0.0,0.04286774416527396,0.0585207665111677,1.1102230246251565e-16,0.0,0.07795952115888083,0.09829931881762288,1.1302070390684094e-13,0.0
17.47,-0.009955026380937697,-0.013441332122715553,-0.0006040000000000032,-0.01,-0.007705132427757965,-0.010242878370407745,0.0006000000000000418,-0.01,0.0019641188369304285,0.0015361051779070323,-0.013199999999999233,0.0,0.020021971372614467,0.027799547488960796,-0.019999999999999185,0.0,0.042792513223320144,0.05856279027348767,-1.0835776720341528e-13,0.0,0.07602159388053675,0.09533306219035298,-4.829470157119431e-14,0.0
17.48,-0.009933245336923796,-0.013423042604920828,-0.0007360000000000153,-0.01,-0.007501110696304614,-0.009960115118374703,0.0003999999999999864,-0.01,0.0023916217773364834,0.0021218779763864104,-0.013200000000001405,0.0,0.02077230767718885,0.028737817952706468,-0.02000000000000015,0.0,0.042698885584542795,0.058578696856927695,-1.13464793116691e-13,0.0,0.07400864246702388,0.09227690429188473,2.220446049250313e-16,0.0
17.490000000000002,-0.00990719394539096,-0.013398894563187819,-0.0008680000000000726,-0.01,-0.007289686274214124,-0.009668122011353525,0.00019999999999997624,-0.01,0.0028180965486214182,0.002707679115045769,-0.013200000000001502,0.0,0.021502144221955177,0.02964508557479878,-0.01999999999999918,0.0,0.04258690149987843,0.058568436327456466,1.0791367799356522e-13,0.0,0.07192265345870696,0.0891341845453073,-6.461498003318411e-14,0.0
17.5,-0.009876883405951371,-0.013368889022619918,-0.0010000000000000397,-0.01,-0.007071067811865522,-0.009367213406878743,1.1308638867425838e-17,-0.01,0.003243359807334034,0.003293246702935515,-0.013199999999999247,0.0,0.022210760746362967,0.030520501643612585,-0.020000000000001444,0.0,0.0424566091118776,0.058531970710913456,1.13464793116691e-13,0.0,0.06976568547471729,0.0859083244012373,-1.1302070390684094e-13,0.0
17.51,-0.00984232674924428,-0.013333029629129108,-0.0011320000000000518,-0.01,-0.006845471059286872,-0.009057711978481283,-0.0002000000000000441,-0.01,0.0036672287308589513,0.003878318529264013,-0.013199999999999233,0.0,0.022897457931449483,0.03136325206282348,-0.020000000000001444,0.0,0.042308064433808384,0.058469274029749996,0.0,0.0,0.06753986718177707,0.08260282356605941,1.1302070390684094e-13,0.0
17.52,-0.009803538831334195,-0.013291322652034643,-0.0012640000000000188,-0.01,-0.006613118653236545,-0.00873994836562229,-0.000400000000000009,-0.01,0.004089521096010185,0.0044626321835304905,-0.013199999999999247,0.0,0.02356155808999849,0.03217255811493375,-0.019999999999999185,0.0,0.04214133132568004,0.0583803323346245,3.3306690738754696e-16,0.0,0.06524739519436662,0.0792212561566581,1.1290968160437842e-13,0.0
17.53,-0.009760536327324076,-0.0132437769854585,-0.001396000000000031,-0.01,-0.006374239897486911,-0.00841426081618262,-0.0006000000000000192,-0.01,0.004510055357372533,0.005045925175956478,-0.013199999999999226,0.0,0.024202405835336782,0.03294767718595659,-0.019999999999999185,0.0,0.04195648146685746,0.058265143730508284,-1.127986593019159e-13,0.0,0.06289053190542782,0.07576726678224044,2.220446049250313e-16,0.0
17.54,-0.009713337724186748,-0.013190404148515517,-0.0015279999999999977,-0.01,-0.006129070536529823,-0.008080994821903175,-0.0007999999999999842,-0.01,0.004928650725347317,0.005627935058140632,-0.013200000000001502,0.0,0.024819368728107027,0.03368790345057854,-0.019999999999999185,0.0,0.04175359432506501,0.05812371839635916,-1.1313172620930345e-13,0.0,0.06047160325425471,0.07224456656323652,-1.1102230246251565e-16,0.0
17.55,-0.009661963312817129,-0.013131218284295688,-0.001660000000000055,-0.01,-0.005877852522924778,-0.00774050274717106,-0.0009999999999999944,-0.01,0.005345127243873815,0.006208399543883636,-0.013200000000001488,0.0,0.02541183790042184,0.03439256851722128,-0.019999999999999185,0.0,0.041532757122376446,0.057956078599964544,1.1313172620930345e-13,0.0,0.057992996431650345,0.06865692908918719,-1.1191048088221578e-13,0.0
17.56,-0.009606435179309276,-0.013066236157637849,-0.0017920000000000219,-0.01,-0.005620833778521399,-0.007393143451558767,-0.0011999999999999593,-0.01,0.005759305867794828,0.006787056630139898,-0.01319999999999924,0.0,0.025979228656740017,0.035061042032362266,-0.020000000000001426,0.0,0.04129406479786252,0.057762258707007186,1.1657341758564144e-13,0.0,0.05545715752289704,0.06500818631774097,-4.8627768478581856e-14,0.0
17.57,-0.009546777195461233,-0.01299547715169289,-0.001924000000000034,-0.01,-0.005358267949789988,-0.007039281906523827,-0.0014000000000000145,-0.01,0.006171008539831047,0.007363644718023754,-0.013199999999999157,0.0,0.026520981050879744,0.03569273224357605,-0.020000000000000157,0.0,0.04103761996641836,0.05754230518346881,-6.661338147750939e-16,0.0,0.05286658909497022,0.06130222442442412,1.113553693699032e-13,0.0
17.580000000000002,-0.009483015008512636,-0.01291896326327735,-0.0020560000000000465,-0.01,-0.005090414157503721,-0.006679288806687135,-0.001600000000000025,-0.01,0.006580058267123323,0.007937902733809454,-0.013199999999999254,0.0,0.027036560438639584,0.03628708652085094,-0.0199999999999992,0.0,0.04076353287482487,0.05729627659331166,-1.1657341758564144e-13,0.0,0.05022384772671917,0.05754297960341481,-6.461498003318411e-14,0.0
17.59,-0.009415176030118771,-0.012836719097016705,-0.0021880000000000133,-0.01,-0.004817536741017209,-0.0063135401761068265,-0.00179999999999999,-0.01,0.006986279197327527,0.008509570249889964,-0.013200000000001488,0.0,0.027525458005414116,0.03684359183564434,-0.020000000000001447,0.0,0.04047192135429123,0.057024243590043766,-1.1246559239452836e-13,0.0,0.04753154148418881,0.053734433823278804,-1.1302070390684094e-13,0.0
17.6,-0.009343289424566087,-0.01274877185827955,-0.0023200000000000707,-0.01,-0.004539904997395448,-0.005942416969974261,-0.0020000000000000456,-0.01,0.00738949669420913,0.009078387605610305,-0.013200000000001502,0.0,0.02798719126832333,0.03736177519731648,-0.02000000000000146,0.0,0.040162910769865,0.05672628890268766,1.1246559239452836e-13,0.0,0.04479232734838812,0.049880610548497684,1.1324274851176597e-13,0.0
