x1_original,x1_drifted,x1_amplitude_scaled,x1_lowfreq,x2_original,x2_drifted,x2_amplitude_scaled,x2_lowfreq,v1_original,v1_drifted,v1_amplitude_scaled,v1_lowfreq,v2_original,v2_drifted,v2_amplitude_scaled,v2_lowfreq,a1_original,a1_drifted,a1_amplitude_scaled,a1_lowfreq,a2_original,a2_drifted,a2_amplitude_scaled,a2_lowfreq
-0.0045441813,0.0031820773,-0.0068305796,0.002467948,0.0016591598,0.009394682,0.0025161467,-0.0017494018,0.021914138,0.02968764,0.032847136,0.030105652,-0.012847943,-0.0051751095,-0.019290393,-0.019956898,0.107553996,0.114598386,0.16034515,-0.067566134,-0.061901778,-0.05408957,-0.092633225,0.042868994
-0.0043036705,0.0034238906,-0.0064676637,0.0026367486,0.0015216687,0.009259938,0.0023125098,-0.0018657647,0.023106111,0.030909179,0.034682196,0.029792937,-0.01353537,-0.005861365,-0.020309266,-0.019725949,0.10136168,0.108417936,0.15103722,-0.072048604,-0.05814755,-0.05037517,-0.0870545,0.045747872
-0.0040813265,0.0036485817,-0.00612789,0.00276673,0.0013933303,0.009132915,0.0021252688,-0.0019579304,0.023972925,0.03179437,0.03601829,0.02941325,-0.0140128825,-0.006345961,-0.021034336,-0.019458683,0.09566974,0.10263649,0.14249118,-0.07539905,-0.05462701,-0.046978045,-0.081910096,0.04794948
-0.0038816743,0.003847508,-0.005816409,0.0029064447,0.001275777,0.009010844,0.0019505641,-0.0020570657,0.0248034,0.032595433,0.0372673,0.029185338,-0.014446525,-0.006799728,-0.021700617,-0.019285886,0.09050807,0.097391725,0.13483328,-0.07913333,-0.051437076,-0.04386836,-0.077220455,0.050376896
-0.0036271543,0.00409788,-0.005423047,0.0030393784,0.0011351297,0.008861753,0.0017309249,-0.0021451828,0.025649495,0.03339105,0.038534626,0.028800966,-0.014902581,-0.0072615123,-0.022387307,-0.019011497,0.083919905,0.09082308,0.1251599,-0.082688324,-0.047450207,-0.03988781,-0.07117424,0.052651267
-0.0033480364,0.0043694233,-0.0050017224,0.0031896527,0.0009789397,0.008705289,0.0014910593,-0.0022441875,0.026663026,0.03435795,0.040049177,0.028426286,-0.015466685,-0.007821389,-0.023231013,-0.018736355,0.07671521,0.08377508,0.11439455,-0.086821705,-0.043098275,-0.03549595,-0.0645244,0.055261716
-0.0031233737,0.004577594,-0.004670194,0.003295042,0.00085472746,0.008579507,0.0013015736,-0.00231303,0.027277512,0.034939513,0.040952314,0.02815152,-0.01581167,-0.008152399,-0.02374519,-0.018525068,0.07098657,0.07819097,0.10573727,-0.089746416,-0.039606072,-0.031950902,-0.059238818,0.05709636
-0.0029006407,0.0047910986,-0.0043456783,0.003426007,0.00072571984,0.008456563,0.0011075167,-0.002402353,0.027754262,0.035395652,0.04164056,0.027990993,-0.016056964,-0.00837948,-0.02412019,-0.01839588,0.06530352,0.07257185,0.097125985,-0.0933508,-0.036076885,-0.02836705,-0.05396516,0.059334703
-0.0026189222,0.005055192,-0.003941241,0.0035804142,0.0005777596,0.008302954,0.0008804311,-0.0025013098,0.028325327,0.035950862,0.042516947,0.027690873,-0.016359568,-0.008666964,-0.024569111,-0.018171906,0.058249682,0.06566881,0.086734526,-0.09752905,-0.031811107,-0.024097133,-0.047502875,0.06190775
-0.0023446472,0.005318277,-0.0035351058,0.0037161494,0.00043738252,0.008150023,0.0006675716,-0.0025853098,0.028885914,0.03649997,0.043370742,0.027271299,-0.016651163,-0.00897029,-0.025003571,-0.017879333,0.051397666,0.05885363,0.076608926,-0.1010971,-0.027763883,-0.020034723,-0.04128952,0.06413119
-0.0020583044,0.0056000417,-0.0031086702,0.003844298,0.00028379727,0.007990256,0.00043495948,-0.0026717638,0.029353997,0.037003167,0.044100158,0.026807101,-0.016889041,-0.009216975,-0.025351616,-0.017571757,0.044184167,0.051585626,0.06587627,-0.104405165,-0.023431664,-0.015706703,-0.03476574,0.06617799
-0.0018290429,0.005824819,-0.002765001,0.003937497,0.00016009106,0.007861908,0.00024685467,-0.0027366516,0.02956901,0.037256107,0.044436757,0.026408609,-0.016995063,-0.009325862,-0.025487231,-0.017300088,0.038406484,0.04578075,0.057250556,-0.10678158,-0.019911168,-0.012226601,-0.02963041,0.06768573
-0.001506895,0.0061343843,-0.002297449,0.0040784148,-1.2397024e-05,0.0076854303,-1.2314151e-05,-0.0028331354,0.030010799,0.037706174,0.045108255,0.025886057,-0.01720361,-0.009545447,-0.025814194,-0.01693893,0.030301599,0.037852775,0.045476563,-0.11046565,-0.0149698565,-0.0073737362,-0.02245213,0.06996604
-0.0011677892,0.0064640017,-0.0017962998,0.004221291,-0.00019380348,0.0074974746,-0.00028671083,-0.0029271718,0.030425774,0.03809776,0.045711778,0.025278201,-0.017376086,-0.009746019,-0.026109291,-0.016525751,0.021730194,0.029389607,0.033086825,-0.11414258,-0.009751793,-0.0022398997,-0.014793766,0.072238766
-0.0008107351,0.0068292078,-0.0012494283,0.004359906,-0.0003902422,0.007294355,-0.00058772275,-0.0030129785,0.030699054,0.03834585,0.046079885,0.024598645,-0.017470902,-0.0098636355,-0.026262794,-0.016064888,0.012550587,0.020038866,0.019517813,-0.11771418,-0.0042330204,0.003302712,-0.006441894,0.07450867
-0.0005435148,0.0071115475,-0.0008334711,0.0044624624,-0.0005401935,0.00714362,-0.0008231037,-0.00307609,0.030784046,0.038416635,0.046177197,0.024068914,-0.017487805,-0.009870946,-0.02625808,-0.015692396,0.0055728974,0.012928735,0.008988069,-0.12040494,-5.203788e-05,0.0075442935,-6.186054e-05,0.07624505
-0.0002837197,0.007380553,-0.0004387108,0.004572952,-0.00068543537,0.006996326,-0.0010539858,-0.0031507108,0.030936988,0.038539167,0.046386253,0.023671702,-0.017530795,-0.009903928,-0.026309546,-0.015396692,-0.0011247223,0.006168184,-0.0010730482,-0.12326503,0.004033271,0.011607744,0.0060217176,0.07809777
4.102634e-05,0.0077037755,5.0290168e-05,0.004704088,-0.0008639544,0.0068150135,-0.0013285889,-0.0032364232,0.030913746,0.038493197,0.046337612,0.023133703,-0.01744322,-0.009824505,-0.026198681,-0.015029649,-0.009475087,-0.0021383897,-0.013340728,-0.12666066,0.009027613,0.016630761,0.013545554,0.08025055
0.00035749841,0.008012404,0.00052292465,0.004832633,-0.0010407639,0.0066448627,-0.0015784986,-0.0033176201,0.030791441,0.038401395,0.046204977,0.022572916,-0.017324194,-0.009704607,-0.02602581,-0.014637095,-0.017576749,-0.010145606,-0.025286872,-0.12999164,0.013885969,0.021486197,0.020820476,0.08230485
0.000700974,0.008352333,0.0010372321,0.004966283,-0.0012320336,0.0064602797,-0.0018536686,-0.0034021041,0.030606532,0.038246393,0.046010774,0.02194647,-0.017176121,-0.009532029,-0.02579565,-0.014190163,-0.02637421,-0.018834902,-0.03835612,-0.13349365,0.019184433,0.026739515,0.02881149,0.08446561
0.0009441885,0.0085879695,0.0014046547,0.0050543547,-0.001363411,0.0063276384,-0.0020441297,-0.003457233,0.03053309,0.03817791,0.045950558,0.021490755,-0.017098129,-0.009438766,-0.025682565,-0.013855991,-0.03255393,-0.02484698,-0.047418296,-0.13576907,0.022915863,0.030412368,0.034432225,0.08587027
0.001239216,0.00887317,0.0018478716,0.005156051,-0.0015206814,0.006164392,-0.0022756183,-0.0035205013,0.030248344,0.037877657,0.045517787,0.0208909,-0.016878385,-0.009221237,-0.025361285,-0.013442567,-0.039958462,-0.032086905,-0.058436424,-0.13846211,0.027400773,0.03485023,0.04118254,0.08751109
0.001476542,0.009099759,0.0022018247,0.0052257613,-0.0016488293,0.0060292846,-0.0024646148,-0.003560172,0.030097306,0.037703503,0.04523842,0.020471215,-0.016780248,-0.009126434,-0.025194183,-0.013149385,-0.04595891,-0.038099714,-0.06758955,-0.14048868,0.031085817,0.038540583,0.046637174,0.088647775
0.0017263046,0.009344054,0.0025784646,0.0053087003,-0.0017832004,0.0058850083,-0.0026638492,-0.0036101562,0.029713448,0.037328705,0.044630427,0.019938903,-0.016542017,-0.008891381,-0.024822682,-0.012791407,-0.052353047,-0.04451097,-0.07744058,-0.14281848,0.03500701,0.042479977,0.052371353,0.089980744
0.0020180617,0.009636234,0.0030236654,0.0054142396,-0.0019383277,0.0057190806,-0.0028959154,-0.0036748138,0.029185034,0.036812227,0.043855093,0.019259028,-0.016183816,-0.008545486,-0.02430751,-0.012337842,-0.059812427,-0.051983673,-0.088684596,-0.1455102,0.0395224,0.04697012,0.058996867,0.09164116
0.0023365447,0.009958281,0.0035151364,0.005492767,-0.0021116496,0.0055387486,-0.0031605249,-0.0037201443,0.02843733,0.036060743,0.042746108,0.018492619,-0.015705306,-0.0080667995,-0.023588685,-0.011826015,-0.06806852,-0.060264766,-0.10119267,-0.14748666,0.0444984,0.05195797,0.06633156,0.09287518
0.0025758757,0.010207538,0.003889141,0.005575675,-0.002241356,0.0054047066,-0.0033615,-0.0037707859,0.027761966,0.035357885,0.04172582,0.017820362,-0.0152610745,-0.007618223,-0.02291488,-0.011355979,-0.074275166,-0.06643491,-0.11068573,-0.1496355,0.048203357,0.05568704,0.07185449,0.09425315
0.0028109665,0.010449932,0.0042557097,0.005656042,-0.0023647137,0.005273338,-0.0035512645,-0.0038197152,0.027111145,0.03467481,0.040698927,0.01712062,-0.014821456,-0.0071906443,-0.022241808,-0.010882496,-0.08029582,-0.07250543,-0.11989315,-0.15181445,0.05179294,0.059329294,0.0772851,0.09557172
0.003052432,0.010692254,0.0046206177,0.005668292,-0.0024960707,0.005143238,-0.0037494285,-0.0038253018,0.026158612,0.033738747,0.039251972,0.016512573,-0.014230969,-0.0066047744,-0.021341644,-0.010493597,-0.086509995,-0.078648,-0.12934688,-0.15217431,0.05553701,0.06310248,0.08293771,0.095715106
0.0033120096,0.010949174,0.004996882,0.005722157,-0.0026366815,0.0050129257,-0.0039550164,-0.0038630008,0.025156315,0.032786995,0.037770282,0.015898086,-0.013596604,-0.005968574,-0.020397248,-0.010086136,-0.09302408,-0.08498156,-0.13923119,-0.1537003,0.059492752,0.066949196,0.088837646,0.09661866
0.0035818394,0.011224717,0.0053970497,0.0058627636,-0.0027894513,0.004869665,-0.0041796747,-0.003957132,0.024269687,0.031948037,0.036503892,0.015513918,-0.012994253,-0.0053628585,-0.01950882,-0.009804945,-0.09992016,-0.09175738,-0.14952974,-0.15752704,0.06366984,0.07102447,0.09514607,0.09901781
0.003853653,0.011497411,0.0058095544,0.005935821,-0.0029289413,0.0047333264,-0.0043864273,-0.0039963643,0.023134938,0.030817423,0.03483107,0.014641748,-0.012264751,-0.0046307524,-0.018419867,-0.009214421,-0.10678447,-0.09864796,-0.15976363,-0.1593784,0.06773171,0.07507345,0.1013582,0.100198194
0.004061396,0.011701514,0.0061200885,0.00599399,-0.0030289642,0.0046332674,-0.00453145,-0.0040277885,0.021989098,0.029651683,0.03309074,0.013782894,-0.011519499,-0.0038929577,-0.017317995,-0.008633714,-0.11191225,-0.10375361,-0.16761172,-0.16100702,0.07073422,0.078059115,0.10596677,0.10114463
0.004241497,0.011866601,0.0063816058,0.0060531227,-0.0031173367,0.0045462726,-0.00465463,-0.0040642982,0.021252582,0.028915448,0.0319692,0.01318311,-0.01102711,-0.003422964,-0.016602218,-0.008228874,-0.11625834,-0.10813887,-0.1741494,-0.16262385,0.07331747,0.08063224,0.10987115,0.10206353
0.004425139,0.012035399,0.0066496264,0.006117847,-0.0032100629,0.004459507,-0.0047839093,-0.0041034743,0.020386714,0.028059883,0.030668063,0.012533722,-0.010457075,-0.0028717131,-0.015770104,-0.007798331,-0.12072582,-0.1126163,-0.18081646,-0.16426194,0.075991176,0.083316326,0.1138683,0.10303456
0.0045921383,0.012189601,0.0068978467,0.006157306,-0.0032884,0.0043798955,-0.0048957523,-0.004122965,0.019324662,0.02699474,0.029060777,0.011766665,-0.0097825965,-0.002203775,-0.014758634,-0.0072925747,-0.12482697,-0.11677831,-0.18698932,-0.16524382,0.07838009,0.08574955,0.11747225,0.10360463
0.0047484264,0.012341247,0.007135075,0.0062005217,-0.0033580146,0.0043019066,-0.005003013,-0.0041452185,0.018143808,0.025799545,0.027250832,0.010964582,-0.009032754,-0.001458595,-0.013629376,-0.006758255,-0.12872027,-0.12077653,-0.1930012,-0.16644196,0.080599576,0.088099666,0.120892465,0.104311965
0.004904913,0.012492983,0.007371723,0.0062511745,-0.0034247807,0.004221012,-0.0051085358,-0.004169507,0.01703663,0.024689449,0.02557628,0.0102001075,-0.008346,-0.0007703793,-0.012585597,-0.0062503414,-0.13264443,-0.12490294,-0.19902138,-0.1678474,0.08283058,0.09048677,0.12432128,0.105121106
0.005014069,0.012601038,0.0075352546,0.0062895585,-0.0034668643,0.0041643465,-0.0051773004,-0.0041898866,0.01604303,0.023693856,0.024075769,0.009556437,-0.0077236895,-0.00015100697,-0.011657809,-0.0058164443,-0.1353334,-0.12775263,-0.20322499,-0.16895711,0.08438616,0.092094965,0.1266137,0.10571428
0.0051454436,0.012732989,0.007734396,0.0062632,-0.0035302122,0.004096632,-0.005274141,-0.004168727,0.014961469,0.022634897,0.022442816,0.008855632,-0.007073775,0.00050766114,-0.010672695,-0.0053865137,-0.13861027,-0.13120204,-0.2083027,-0.1681594,0.086393945,0.09414486,0.12954336,0.10516837
0.0053054844,0.012887847,0.007973439,0.0062629622,-0.0035966977,0.0040191654,-0.005378047,-0.0041637276,0.013395784,0.021067932,0.020053612,0.007960078,-0.0061013373,0.0014883499,-0.009206487,-0.0048318333,-0.1424678,-0.13508105,-0.21424764,-0.16803218,0.08867488,0.0964313,0.13297974,0.10508718
0.0054310807,0.013005381,0.008159319,0.006310911,-0.0036366207,0.0039675026,-0.0054453467,-0.004188598,0.011828242,0.01949541,0.017681139,0.007109605,-0.0051143933,0.0024789213,-0.007727427,-0.0042935824,-0.14538765,-0.13795185,-0.21876486,-0.16918986,0.090333536,0.09807388,0.13557145,0.10581503
0.005535499,0.0131029785,0.008312142,0.0063656955,-0.0036740648,0.00393003,-0.0055030417,-0.00421751,0.01058005,0.018251354,0.015828671,0.0064740255,-0.0043332023,0.0032615159,-0.0065538827,-0.0038945987,-0.14780924,-0.14026791,-0.2223853,-0.17046154,0.0917316,0.09941526,0.13774869,0.10659599
0.005665738,0.013230451,0.008500725,0.006414587,-0.003731253,0.0038786526,-0.0055881976,-0.0042405427,0.009413308,0.017076366,0.014101438,0.0058606174,-0.0036061197,0.003998312,-0.0054528164,-0.0035161567,-0.15092021,-0.14317083,-0.2269365,-0.17146891,0.09358746,0.101205304,0.14059284,0.10725822
0.005758075,0.013317194,0.008638178,0.0063417805,-0.0037635807,0.0038471925,-0.005633899,-0.0041804416,0.007862296,0.015495623,0.011793219,0.0050653596,-0.0026876999,0.004932373,-0.004044641,-0.0030306585,-0.15296991,-0.14512947,-0.2299469,-0.16928197,0.0948269,0.10239545,0.1425419,0.10588535
0.005848335,0.013408204,0.008773739,0.006317004,-0.0037910605,0.0038234454,-0.005678613,-0.004153708,0.0061800936,0.0138066355,0.009264901,0.004237604,-0.0016656811,0.005965748,-0.0025089856,-0.0025165353,-0.15491891,-0.14706203,-0.23280175,-0.16841032,0.09599968,0.10358487,0.14440466,0.10536506
0.0059011136,0.013458206,0.008854759,0.0063441372,-0.0037789142,0.003826094,-0.0056709605,-0.004154867,0.004407823,0.0119997915,0.006559003,0.003237928,-0.0005697713,0.007063932,-0.0008831761,-0.001876852,-0.15581967,-0.14799657,-0.23412761,-0.1689726,0.096384935,0.10404738,0.14516169,0.105728276
0.005941054,0.013485948,0.008909696,0.006370549,-0.0037620775,0.003832747,-0.00565229,-0.0041607968,0.0029107893,0.010482038,0.0043173083,0.002464176,0.00035451067,0.007982796,0.0004943926,-0.0013668186,-0.15638982,-0.14856642,-0.23500168,-0.16961163,0.09659242,0.10425912,0.14549944,0.10606578
0.0059601655,0.013492102,0.008932098,0.0063105025,-0.0037398438,0.0038443443,-0.005623514,-0.0041087386,0.0014518078,0.008984029,0.002130344,0.0016994372,0.0012322704,0.008858152,0.0018076135,-0.0008657221,-0.1564994,-0.14859378,-0.23514637,-0.16795592,0.09655688,0.10420889,0.1453992,0.104934685
0.0059757875,0.013496841,0.0089497045,0.0062592463,-0.003711961,0.0038605474,-0.0055895615,-0.0040626326,-1.7843908e-05,0.0074792705,-8.546631e-05,0.0008817678,0.002125746,0.009750636,0.0031320192,-0.0003328329,-0.15644208,-0.14859393,-0.23492642,-0.16649224,0.09647442,0.10412848,0.14517717,0.10396721
0.0059588705,0.013472356,0.008922676,0.0062572174,-0.003661423,0.0038944536,-0.0055249175,-0.004050644,-0.0014693924,0.0059956475,-0.0022836323,0.00011594029,0.0030335856,0.0106450915,0.004464939,0.00018120708,-0.15561691,-0.14790669,-0.23357028,-0.1664267,0.09586126,0.10354079,0.14419635,0.10386566
0.005944816,0.013448476,0.008906809,0.0062539065,-0.003614844,0.003925715,-0.005458967,-0.004039993,-0.003101285,0.00434645,-0.00474635,-0.000726475,0.004045993,0.01164365,0.0059809317,0.0007407787,-0.15492758,-0.14728755,-0.23248604,-0.16628693,0.09528712,0.103039764,0.14334728,0.10370745
0.0059579927,0.013452754,0.008932217,0.0062558935,-0.0035766687,0.003947568,-0.0054052,-0.004029588,-0.004967346,0.0024519162,-0.0075586354,-0.0017952402,0.005198815,0.012782352,0.007706277,0.0014269969,-0.15481527,-0.14722615,-0.23217149,-0.16611023,0.095045,0.10283797,0.14302838,0.10353614
0.005898482,0.013389794,0.0088449605,0.006151004,-0.003512517,0.0040062154,-0.0053051,-0.003954115,-0.006355431,0.0010364992,-0.009634585,-0.0025825296,0.0060127573,0.013582826,0.008931106,0.0019044934,-0.15294203,-0.14535877,-0.22916186,-0.1630462,0.093822025,0.10156029,0.14108248,0.1015541
0.0058325925,0.0133327935,0.008757002,0.0061032143,-0.0034509602,0.004068234,-0.0052036536,-0.0039195255,-0.007703187,-0.0002940176,-0.011621113,-0.003273576,0.006807214,0.014362826,0.010109875,0.0023282473,-0.1510277,-0.14348164,-0.22622529,-0.1615918,0.09255806,0.10023457,0.13905585,0.100590035
0.005752075,0.013261776,0.00864098,0.0060910275,-0.0033779952,0.004137596,-0.005095298,-0.0039057527,-0.008957781,-0.001538028,-0.013492808,-0.003913796,0.0075566773,0.015101146,0.0112183625,0.002732285,-0.14871739,-0.14131472,-0.22299893,-0.16121179,0.091060326,0.09873251,0.1367248,0.100306205
0.0056627146,0.01318033,0.00851207,0.00607244,-0.003296361,0.004210843,-0.0049786633,-0.0038846084,-0.010186639,-0.0027701566,-0.015340234,-0.0045777573,0.008292009,0.01582882,0.012316732,0.0031489534,-0.14618245,-0.13888747,-0.21930757,-0.1605735,0.08941443,0.09706521,0.13415435,0.09986872
0.005581115,0.013099931,0.0083869845,0.0060616066,-0.003219131,0.0042817993,-0.004866752,-0.0038700625,-0.01128108,-0.0038549434,-0.016979272,-0.0051538483,0.0089442525,0.016479101,0.013308344,0.003507841,-0.14381465,-0.13652074,-0.21572399,-0.16010296,0.08786168,0.09546441,0.13172027,0.09954761
0.0054884106,0.0130112795,0.00824722,0.0060398993,-0.0031342688,0.0043572225,-0.004741689,-0.0038440563,-0.012392857,-0.004968091,-0.018661859,-0.00579392,0.0096007725,0.017139168,0.014320199,0.003903214,-0.14121035,-0.13385043,-0.21177132,-0.1593476,0.08614201,0.093655415,0.12901463,0.09900767
0.0053694416,0.012887886,0.00806579,0.006021613,-0.0030289385,0.0044559254,-0.0045832125,-0.003819371,-0.013670176,-0.006227957,-0.020571282,-0.0065322197,0.010349683,0.017892288,0.0154777765,0.004372702,-0.13772409,-0.13043621,-0.20658974,-0.15866983,0.08390384,0.0913787,0.12562029,0.098552406
0.0052739754,0.012789866,0.0079207225,0.0060040737,-0.0029424245,0.004536818,-0.0044527547,-0.0037938384,-0.014853705,-0.007408809,-0.022363454,-0.0071834177,0.011050427,0.018598594,0.016557582,0.0047748317,-0.13490985,-0.12767139,-0.20237847,-0.15804243,0.08209153,0.08956129,0.12289932,0.098137684
0.0051475884,0.012654789,0.007727319,0.005975477,-0.002832191,0.0046387464,-0.004285694,-0.0037631695,-0.015968286,-0.008526499,-0.024054471,-0.007851055,0.011717183,0.019258756,0.017566789,0.005201057,-0.13125679,-0.12403118,-0.19682072,-0.15721747,0.079724245,0.087206244,0.11933888,0.09759216
0.0050008437,0.012497531,0.007504992,0.005941555,-0.0027104015,0.004752147,-0.0040979693,-0.0037288344,-0.01709355,-0.009641578,-0.025762849,-0.008530258,0.012386252,0.019920398,0.01857356,0.0056442935,-0.12712426,-0.11988779,-0.1906217,-0.15625566,0.07703922,0.08453951,0.115280636,0.096972525
0.0048189196,0.012304683,0.007233252,0.005895807,-0.0025640642,0.0048909066,-0.0038742407,-0.00368321,-0.01826337,-0.010818714,-0.027539128,-0.009295461,0.013074764,0.020599842,0.019602543,0.006133107,-0.12207278,-0.11476842,-0.18291704,-0.15493427,0.07374828,0.081265315,0.11029631,0.096105814
0.0045679673,0.012042745,0.0068587204,0.0057666022,-0.0023798645,0.00507084,-0.0035930579,-0.0035848797,-0.01924033,-0.011777418,-0.029000286,-0.010193414,0.013601903,0.021112695,0.020379512,0.0067124665,-0.11514013,-0.107832775,-0.17263813,-0.15133037,0.069379225,0.07687689,0.10364669,0.09382803
0.004397521,0.011868088,0.0066016642,0.0056897984,-0.0022555953,0.005196157,-0.00339838,-0.0035285363,-0.0198684,-0.012414586,-0.029968439,-0.010756167,0.0139665445,0.02147406,0.020906731,0.00708269,-0.11048325,-0.1031841,-0.1656065,-0.14927372,0.066387534,0.07397153,0.09915662,0.092538305
0.004186082,0.011655273,0.006286244,0.005636353,-0.0020949969,0.0053529553,-0.0031521881,-0.0034825888,-0.021021362,-0.013584869,-0.03173538,-0.011514498,0.014646588,0.02214993,0.02192223,0.0075751594,-0.1047292,-0.097428255,-0.15687326,-0.14777552,0.06262118,0.07030867,0.09357723,0.09153305
0.003973411,0.011440706,0.005972123,0.005580946,-0.0019346414,0.0055078943,-0.0029129013,-0.0034386266,-0.022006398,-0.014558248,-0.03318735,-0.01214563,0.01521576,0.022703562,0.022755709,0.007985086,-0.09884899,-0.09162793,-0.1481626,-0.1462217,0.058859915,0.06656346,0.08790189,0.090488456
0.0037309283,0.011195053,0.0056112693,0.0055188257,-0.0017516982,0.005685824,-0.0026385048,-0.003381976,-0.022957142,-0.015510002,-0.034567777,-0.01291313,0.015754942,0.023227043,0.023552978,0.008463571,-0.09211234,-0.08495105,-0.13815455,-0.14445823,0.054567788,0.06225184,0.08145585,0.08931019
0.0034776535,0.010935682,0.0052355677,0.005456194,-0.0015606164,0.0058709844,-0.0023468083,-0.0033225345,-0.02382882,-0.016348591,-0.03582401,-0.013704186,0.01621421,0.02368044,0.024265252,0.008952339,-0.0851392,-0.07795572,-0.12777278,-0.14251587,0.05011394,0.05776369,0.07481246,0.08802308
0.0032440051,0.0106907105,0.00488092,0.0053906115,-0.0013812802,0.006044847,-0.0020694083,-0.0032615827,-0.024655541,-0.01714847,-0.037040405,-0.014469126,0.016661776,0.024122091,0.02495407,0.009428884,-0.07870014,-0.07146856,-0.1180321,-0.14055786,0.04592313,0.05360809,0.06863152,0.08672645
0.002987068,0.010426239,0.0044939923,0.0053202542,-0.0011875841,0.0062310193,-0.0017788077,-0.003199212,-0.025371289,-0.01786085,-0.038092375,-0.015252253,0.017035104,0.02448416,0.025535716,0.009907178,-0.07162688,-0.0643304,-0.107448146,-0.13846515,0.041382,0.04903221,0.061932344,0.08531185
0.0027045473,0.010138745,0.0040673455,0.005234542,-0.0009795559,0.00643068,-0.0014686335,-0.003127682,-0.026032211,-0.018527087,-0.039046034,-0.016031256,0.017379098,0.02480188,0.026051966,0.010388481,-0.063824214,-0.056514863,-0.0958801,-0.13598652,0.03644086,0.044020426,0.05458024,0.08365119
0.002467068,0.009901082,0.0037086057,0.0051637664,-0.000806469,0.006597998,-0.0012110698,-0.0030691018,-0.026541075,-0.019044643,-0.03979549,-0.016656984,0.01764844,0.02505894,0.026458181,0.010769432,-0.057313602,-0.050057564,-0.08626375,-0.1339516,0.032336105,0.039860364,0.048453905,0.08230827
0.0021882774,0.009620049,0.003283895,0.005085182,-0.0006022358,0.0067962073,-0.00090667413,-0.0030043048,-0.027083509,-0.019596139,-0.040599514,-0.017393142,0.017922604,0.025332334,0.026893582,0.011210894,-0.049691435,-0.042376976,-0.07486529,-0.13171194,0.027524542,0.035001274,0.041261256,0.08079635
0.0019529078,0.009379505,0.0029285608,0.0050216443,-0.00043095934,0.0069627776,-0.0006494577,-0.0029486057,-0.027532037,-0.020035693,-0.041266713,-0.0180324,0.018145485,0.02555963,0.027235074,0.011596473,-0.043278363,-0.03595844,-0.06530383,-0.1298883,0.02351977,0.030950218,0.035208642,0.07958125
0.001713641,0.009130713,0.0025722906,0.004953273,-0.00025846722,0.0071315477,-0.00038796023,-0.0028897303,-0.027932674,-0.020416832,-0.04186833,-0.018658023,0.018330604,0.025763901,0.027532702,0.011978205,-0.03681651,-0.029441934,-0.055567183,-0.12789239,0.019462587,0.0268712,0.029107468,0.078300446
0.0014197137,0.008827248,0.002136839,0.004862151,-4.7539783e-05,0.0073354775,-7.4616866e-05,-0.0028152016,-0.0282712,-0.020763192,-0.042384394,-0.019365896,0.018479604,0.025919894,0.027772514,0.012428426,-0.028891474,-0.021465326,-0.043587796,-0.12529387,0.014463137,0.021895953,0.021640474,0.076660015
0.0011744212,0.008571794,0.0017750938,0.004781905,0.0001261954,0.0075045736,0.00018826846,-0.0027478046,-0.028493576,-0.020987984,-0.042738378,-0.019910576,0.018569581,0.026018532,0.027933083,0.0127712805,-0.022353875,-0.014811218,-0.033552725,-0.122997515,0.010262983,0.017789716,0.015443486,0.075230055
0.00095138175,0.008341339,0.0014386796,0.004685531,0.0002838925,0.0076580252,0.00042114814,-0.0026743251,-0.02851799,-0.021005588,-0.042795453,-0.020329379,0.018538842,0.026004327,0.027910862,0.013026768,-0.016421461,-0.008837273,-0.02444763,-0.12040257,0.0064910995,0.014160306,0.009804358,0.07359421
0.0007075565,0.008094095,0.0010732944,0.0046051224,0.00045869694,0.007827924,0.0006756161,-0.0026108476,-0.028572977,-0.021070002,-0.042866625,-0.020804673,0.018526562,0.02599926,0.027891392,0.01330875,-0.009860388,-0.0023208065,-0.014617421,-0.11825355,0.0023181755,0.010037856,0.003613269,0.07222842
0.00049574004,0.007880468,0.0007588434,0.004535053,0.00060807564,0.007971401,0.00089318835,-0.0025556877,-0.028611612,-0.021117166,-0.042864297,-0.021224787,0.018515898,0.025961058,0.027835289,0.013546868,-0.00408386,0.0033906673,-0.006102075,-0.116317675,-0.00133564,0.006308859,-0.0018032987,0.07099268
0.00022453998,0.007604341,0.00035739783,0.004431826,0.00079686067,0.008153945,0.0011666971,-0.0024761928,-0.028533267,-0.021044124,-0.042723574,-0.02178631,0.018419951,0.025850357,0.027651303,0.013887735,0.0031862513,0.010683457,0.0047055283,-0.11341717,-0.0059437985,0.0016309712,-0.008685159,0.06916559
-7.665675e-05,0.0072938628,-8.54757e-05,0.004324607,0.0010057972,0.00835579,0.0014739658,-0.0023902524,-0.028431948,-0.020939713,-0.04258778,-0.022423137,0.018293029,0.025714293,0.027421668,0.014285733,0.011214735,0.01880873,0.016712172,-0.11031148,-0.011018282,-0.003498681,-0.01632088,0.067181274
-0.00034741207,0.0070154928,-0.0004905213,0.004220056,0.0011912925,0.008538797,0.001752222,-0.002307395,-0.028302865,-0.020798525,-0.042422276,-0.022970606,0.018148446,0.025572995,0.02719502,0.0146156885,0.018458676,0.0261162,0.027625049,-0.107318856,-0.015564195,-0.008046883,-0.023242317,0.06524386
