dataset,window_index,overall_mse,per_channel_mse,worst_channel_idx,avg_corr_worst_channel,num_high_error_channels,predicted_fault,mu_latent
Sensor_x1_Zero,638,0.14578364789485931,"[0.6452443599700928, 0.16560781002044678, 0.09057287871837616, 0.014109015464782715, 0.15279358625411987, 0.08657942712306976, 0.08971278369426727, 0.09495991468429565, 0.11408986151218414, 0.07902374863624573, 0.12834104895591736, 0.08836924284696579]",0,0.0,1,Ambiguous_Moderate_Error,"[0.00011406093835830688, -0.03329038619995117, 0.06288829445838928, -0.5220107436180115, 0.027498062700033188, -0.07959269732236862, 0.0032261721789836884, -0.060763146728277206, -0.04566310718655586, -1.7454743385314941, -0.018820207566022873, 0.28757643699645996, 0.05790284276008606, 0.2582210302352905, -0.011250350624322891, 0.01903584599494934]"
Sensor_x1_Zero,639,0.27104395627975464,"[1.0921874046325684, 0.08570431917905807, 0.07939184457063675, 0.09070933610200882, 0.13076068460941315, 0.24682550132274628, 0.2739778161048889, 0.2822278141975403, 0.06865177303552628, 0.19858117401599884, 0.3889012038707733, 0.3146088123321533]",0,0.0,6,Structural Fault,"[-0.0019513852894306183, -0.034999728202819824, 0.0624254047870636, -0.560985803604126, 0.023058857768774033, -0.08524217456579208, 0.006969984620809555, -0.06160267814993858, -0.046941425651311874, -1.7563248872756958, -0.023388195782899857, 0.29384279251098633, 0.05625242739915848, 0.1902146339416504, -0.012564990669488907, 0.01630062609910965]"
Sensor_x1_Zero,640,0.1997600495815277,"[0.4919552505016327, 0.1341613233089447, 0.1526709496974945, 0.11695239692926407, 0.14010369777679443, 0.07763949036598206, 0.3276071846485138, 0.1274319589138031, 0.17846263945102692, 0.06405004858970642, 0.3314785361289978, 0.2546074390411377]",0,0.0,4,Structural Fault,"[-0.004212692379951477, -0.0361764132976532, 0.06240680813789368, -0.595676600933075, 0.01861145719885826, -0.09105334430932999, 0.010182011872529984, -0.0635719895362854, -0.047886382788419724, -1.7622162103652954, -0.02696836367249489, 0.3022432029247284, 0.05471491813659668, 0.1225118488073349, -0.013081599026918411, 0.013571605086326599]"
Sensor_x1_Zero,641,0.21615885198116302,"[0.4846985340118408, 0.2758277654647827, 0.22819489240646362, 0.22165966033935547, 0.16493311524391174, 0.16763007640838623, 0.19815894961357117, 0.18378500640392303, 0.12709742784500122, 0.1503179520368576, 0.1656164675951004, 0.22598662972450256]",0,0.0,5,Structural Fault,"[-0.006686493754386902, -0.03681212663650513, 0.06286269426345825, -0.6260009407997131, 0.014373775571584702, -0.09706541150808334, 0.012823540717363358, -0.06658738851547241, -0.04848600551486015, -1.7638132572174072, -0.029695432633161545, 0.3124343752861023, 0.05319833755493164, 0.05528347194194794, -0.01279531791806221, 0.010961093008518219]"
Sensor_x1_Zero,642,0.14040803909301758,"[0.5903592109680176, 0.1452060341835022, 0.08527414500713348, 0.03999089077115059, 0.15875481069087982, 0.1002916544675827, 0.10196156799793243, 0.138940691947937, 0.10050738602876663, 0.0737375020980835, 0.07635705173015594, 0.07351567596197128]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.009350977838039398, -0.03689214587211609, 0.06376063823699951, -0.652002215385437, 0.01048951968550682, -0.1032651886343956, 0.01486894115805626, -0.0705128014087677, -0.048700932413339615, -1.7616915702819824, -0.031742434948682785, 0.3240675926208496, 0.05161760002374649, -0.011428594589233398, -0.011738959699869156, 0.008517466485500336]"
Sensor_x1_Zero,643,0.11666224151849747,"[0.5935365557670593, 0.07810387015342712, 0.06178857386112213, 0.054627180099487305, 0.06537284702062607, 0.04896359145641327, 0.12753745913505554, 0.09756946563720703, 0.058776844292879105, 0.0481584258377552, 0.07457005977630615, 0.09094217419624329]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.012146472930908203, -0.03638216853141785, 0.06502324342727661, -0.6738053560256958, 0.007023748010396957, -0.10957583039999008, 0.016297493129968643, -0.07518452405929565, -0.04845999553799629, -1.7562973499298096, -0.03329463675618172, 0.3368130326271057, 0.04990436136722565, -0.07765088230371475, -0.009979058057069778, 0.006234392523765564]"
Sensor_x1_Zero,644,0.10215050727128983,"[0.6395103931427002, 0.027258045971393585, 0.03714347258210182, 0.03724457323551178, 0.050574518740177155, 0.011234722100198269, 0.13502952456474304, 0.045593615621328354, 0.052539702504873276, 0.01909903809428215, 0.0924101322889328, 0.07816830277442932]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.014978833496570587, -0.0352233350276947, 0.0665496289730072, -0.6915769577026367, 0.003971602767705917, -0.11585346609354019, 0.017087291926145554, -0.08041957020759583, -0.047669101506471634, -1.7479389905929565, -0.034533534198999405, 0.3503873944282532, 0.048010244965553284, -0.14341750741004944, -0.007611092180013657, 0.004066981375217438]"
Sensor_x1_Zero,645,0.09673815220594406,"[0.6520744562149048, 0.02867467701435089, 0.024325372651219368, 0.02134132944047451, 0.04829520732164383, 0.013654912821948528, 0.10915292054414749, 0.034455642104148865, 0.05962963029742241, 0.02197343111038208, 0.08455406874418259, 0.06272608041763306]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.01772741973400116, -0.0333346426486969, 0.06823506951332092, -0.7054920792579651, 0.00127425417304039, -0.12188831716775894, 0.017217475920915604, -0.08601930737495422, -0.0462263785302639, -1.7368015050888062, -0.03562686964869499, 0.3645780086517334, 0.04590694233775139, -0.20872250199317932, -0.004752170294523239, 0.0019479170441627502]"
Sensor_x1_Zero,646,0.22109006345272064,"[0.9835940599441528, 0.028034307062625885, 0.10844922810792923, 0.017621690407395363, 0.15072743594646454, 0.0799240916967392, 0.37041905522346497, 0.11670877784490585, 0.17706948518753052, 0.06015247479081154, 0.414244145154953, 0.14613567292690277]",0,0.0,3,Structural Fault,"[-0.020255856215953827, -0.030621260404586792, 0.06998521089553833, -0.7157064080238342, -0.0011616386473178864, -0.12741395831108093, 0.016668524593114853, -0.09176653623580933, -0.04404102638363838, -1.7229722738265991, -0.03672337904572487, 0.3792620599269867, 0.043583326041698456, -0.27349013090133667, -0.00153336301445961, -0.00019997358322143555]"
Sensor_x1_Zero,647,0.10256532579660416,"[0.7865045070648193, 0.05303135886788368, 0.012048524804413319, 0.01531355269253254, 0.06728367507457733, 0.03601072356104851, 0.061936601996421814, 0.027207743376493454, 0.044436078518629074, 0.03758564591407776, 0.03738994523882866, 0.052035585045814514]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.022426605224609375, -0.026989340782165527, 0.07172375917434692, -0.7223332524299622, -0.003441218286752701, -0.13212081789970398, 0.015428971499204636, -0.09742507338523865, -0.04104841873049736, -1.7064692974090576, -0.037948448210954666, 0.3944132626056671, 0.041042525321245193, -0.337565541267395, 0.0019064955413341522, -0.0024555549025535583]"
Sensor_x1_Zero,648,0.1420404464006424,"[0.7015103101730347, 0.07768327742815018, 0.038402069360017776, 0.02933620661497116, 0.14086559414863586, 0.05755728855729103, 0.18327608704566956, 0.07000915706157684, 0.11928748339414597, 0.052504271268844604, 0.1483496129512787, 0.0857040137052536]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.024118587374687195, -0.022364705801010132, 0.07339182496070862, -0.7254249453544617, -0.005659911781549454, -0.1356756091117859, 0.013500440865755081, -0.10274210572242737, -0.03722192719578743, -1.6872681379318237, -0.03940125182271004, 0.41009703278541565, 0.03829991817474365, -0.40072640776634216, 0.005430635064840317, -0.004894651472568512]"
Sensor_x1_Zero,649,0.08061585575342178,"[0.673142671585083, 0.016549047082662582, 0.00783610064536333, 0.016363196074962616, 0.02495640702545643, 0.010491780936717987, 0.07695399969816208, 0.02174529805779457, 0.043710578233003616, 0.008817583322525024, 0.03362124040722847, 0.033202189952135086]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.025242909789085388, -0.01671352982521057, 0.07494217157363892, -0.724962055683136, -0.007884982973337173, -0.13774284720420837, 0.010908674448728561, -0.10745841264724731, -0.03257869556546211, -1.6653274297714233, -0.041149917989969254, 0.4264516830444336, 0.03538201004266739, -0.4627077579498291, 0.008913498371839523, -0.007586672902107239]"
Sensor_x1_Zero,650,0.32803502678871155,"[0.5078427791595459, 0.2776608169078827, 0.09470487385988235, 0.2507023513317108, 0.11443185061216354, 0.3588107228279114, 0.3514828383922577, 0.45691147446632385, 0.11046357452869415, 0.3917559087276459, 0.38465064764022827, 0.6370024681091309]",11,0.5987739016482927,9,Structural Fault,"[-0.02575584501028061, -0.01006096601486206, 0.07633161544799805, -0.7208480834960938, -0.010143373161554337, -0.13800537586212158, 0.007711615413427353, -0.11132076382637024, -0.02718135342001915, -1.6406123638153076, -0.04322955384850502, 0.4436568319797516, 0.03232400491833687, -0.5232343673706055, 0.012251894921064377, -0.010590434074401855]"
Sensor_x1_Zero,651,0.24039706587791443,"[0.7369932532310486, 0.0985124409198761, 0.07979181408882141, 0.04768950492143631, 0.28390437364578247, 0.14995451271533966, 0.35095542669296265, 0.17490024864673615, 0.29097795486450195, 0.08451445400714874, 0.3912913501262665, 0.19527967274188995]",0,0.0,5,Structural Fault,"[-0.025664672255516052, -0.002503722906112671, 0.0775110125541687, -0.7129184603691101, -0.012416485697031021, -0.136185884475708, 0.004006762057542801, -0.11409813165664673, -0.021136973053216934, -1.6131199598312378, -0.04563869908452034, 0.4618956744670868, 0.029167290776968002, -0.5820499062538147, 0.01537424698472023, -0.01394728571176529]"
Sensor_x1_Zero,652,0.09532440453767776,"[0.7188077569007874, 0.016769912093877792, 0.012043822556734085, 0.014487512409687042, 0.04153939709067345, 0.027325429022312164, 0.07999643683433533, 0.0275086909532547, 0.06641288846731186, 0.012024878524243832, 0.07685253024101257, 0.05012368783354759]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.02502395212650299, 0.005786806344985962, 0.07842347025871277, -0.7009601593017578, -0.014647010713815689, -0.13206958770751953, -6.265565752983093e-05, -0.1155945360660553, -0.014593295753002167, -1.5829029083251953, -0.048340339213609695, 0.48131871223449707, 0.02595692127943039, -0.6389386653900146, 0.018248300999403, -0.017673738300800323]"
Sensor_x1_Zero,653,0.15129755437374115,"[0.7903051972389221, 0.11158258467912674, 0.016939962282776833, 0.0805801972746849, 0.12012085318565369, 0.1073862761259079, 0.05541057512164116, 0.09170669317245483, 0.10932762175798416, 0.08635213971138, 0.04859735071659088, 0.19726139307022095]",0,0.0,1,Sensor Fault,"[-0.023925304412841797, 0.01457291841506958, 0.07900169491767883, -0.6847387552261353, -0.01674986258149147, -0.1255294680595398, -0.004312116652727127, -0.11566305160522461, -0.007733386009931564, -1.5500977039337158, -0.05126199498772621, 0.5020145177841187, 0.02273445576429367, -0.6937382221221924, 0.020881738513708115, -0.021752841770648956]"
Sensor_x1_Zero,654,0.3018121123313904,"[0.8565700650215149, 0.09905495494604111, 0.1344846785068512, 0.0603959783911705, 0.3175007104873657, 0.14649297297000885, 0.48223429918289185, 0.2021414190530777, 0.3432498574256897, 0.09799835830926895, 0.6170907020568848, 0.26453131437301636]",0,0.0,7,Structural Fault,"[-0.022481754422187805, 0.02356952428817749, 0.07917511463165283, -0.664035439491272, -0.018628302961587906, -0.11655234545469284, -0.008522402495145798, -0.11421525478363037, -0.0007677413523197174, -1.5149447917938232, -0.05430055037140846, 0.5239911675453186, 0.019532155245542526, -0.7463427186012268, 0.0233176089823246, -0.026127375662326813]"
Sensor_x1_Zero,655,0.11219379305839539,"[0.624167263507843, 0.02070252224802971, 0.033428508788347244, 0.01708695851266384, 0.04081793129444122, 0.031233906745910645, 0.14811711013317108, 0.054752226918935776, 0.07062800228595734, 0.03257284313440323, 0.1858903467655182, 0.08692789077758789]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.02081376314163208, 0.032468974590301514, 0.07887852191925049, -0.6386836767196655, -0.020187143236398697, -0.10526015609502792, -0.012456145137548447, -0.11123111844062805, 0.006076212972402573, -1.4778021574020386, -0.057327840477228165, 0.5471696257591248, 0.016365934163331985, -0.7967008352279663, 0.025619734078645706, -0.030695393681526184]"
Sensor_x1_Zero,656,0.09473644942045212,"[0.691429078578949, 0.040176618844270706, 0.01623821072280407, 0.028606047853827477, 0.03692671284079552, 0.02304260991513729, 0.07803408801555634, 0.019183969125151634, 0.07322917133569717, 0.03797833248972893, 0.05084875598549843, 0.041143983602523804]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.01903654634952545, 0.0409703254699707, 0.07806172966957092, -0.6086027026176453, -0.02134016528725624, -0.09192090481519699, -0.01587848737835884, -0.10676661133766174, 0.012567270547151566, -1.439145565032959, -0.06020014360547066, 0.5713851451873779, 0.013231977820396423, -0.8448081016540527, 0.02785428985953331, -0.03531273454427719]"
Sensor_x1_Zero,657,0.10094138979911804,"[0.7964689135551453, 0.039528314024209976, 0.007604735903441906, 0.012986228801310062, 0.030847925692796707, 0.021132726222276688, 0.06597872078418732, 0.017056943848729134, 0.08691658824682236, 0.03823709115386009, 0.06448377668857574, 0.03005468286573887]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.017255395650863647, 0.0488055944442749, 0.07669878005981445, -0.5738171935081482, -0.0220111645758152, -0.07694407552480698, -0.018580224364995956, -0.1009570062160492, 0.018483053892850876, -1.3995493650436401, -0.06277085840702057, 0.5963923931121826, 0.010107353329658508, -0.890692412853241, 0.030068088322877884, -0.03980187326669693]"
Sensor_x1_Zero,658,0.20844009518623352,"[0.6764183044433594, 0.049784183502197266, 0.07744331657886505, 0.05351235717535019, 0.18773403763771057, 0.08684314787387848, 0.31178557872772217, 0.13161975145339966, 0.21333521604537964, 0.06963811814785004, 0.4322861135005951, 0.21088089048862457]",0,0.0,5,Structural Fault,"[-0.015560224652290344, 0.0557611882686615, 0.07479292154312134, -0.5344637632369995, -0.022132549434900284, -0.060855887830257416, -0.020401466637849808, -0.09401610493659973, 0.023622382432222366, -1.35964834690094, -0.06490421295166016, 0.6218725442886353, 0.006954178214073181, -0.9343938827514648, 0.032270800322294235, -0.0439671128988266]"
Sensor_x1_Zero,659,0.14121907949447632,"[0.6248125433921814, 0.04063132405281067, 0.03983942046761513, 0.04781435430049896, 0.11122484505176544, 0.07092875242233276, 0.14364124834537506, 0.0845470130443573, 0.14011111855506897, 0.04538917914032936, 0.2188468724489212, 0.12684234976768494]",0,0.0,2,Ambiguous_Moderate_Error,"[-0.014023393392562866, 0.061689555644989014, 0.07237735390663147, -0.49077755212783813, -0.02163929119706154, -0.04425948113203049, -0.021248970180749893, -0.08622661232948303, 0.02781176194548607, -1.3200844526290894, -0.06649082899093628, 0.6474398374557495, 0.003727748990058899, -0.9759345054626465, 0.03442556783556938, -0.047616228461265564]"
Sensor_x1_Zero,660,0.180791437625885,"[0.574830949306488, 0.06875506788492203, 0.06802217662334442, 0.0929388552904129, 0.03025238588452339, 0.08901455253362656, 0.2790023684501648, 0.16132229566574097, 0.04772410914301872, 0.10239707678556442, 0.3385469913482666, 0.3166901469230652]",0,0.0,4,Structural Fault,"[-0.012694686651229858, 0.06651297211647034, 0.06951242685317993, -0.4430658221244812, -0.020467761904001236, -0.027786649763584137, -0.02110593393445015, -0.0779256522655487, 0.030909080058336258, -1.281449556350708, -0.06746076047420502, 0.6726480722427368, 0.00038689374923706055, -1.015289545059204, 0.03645091876387596, -0.050580382347106934]"
Sensor_x1_Zero,661,0.13060098886489868,"[0.6828763484954834, 0.03172265365719795, 0.03539152443408966, 0.03807464987039566, 0.0878894254565239, 0.055390942841768265, 0.10537581145763397, 0.0650857612490654, 0.10275200009346008, 0.04809518903493881, 0.20111805200576782, 0.11343952268362045]",0,0.0,2,Ambiguous_Moderate_Error,"[-0.0115966796875, 0.07021787762641907, 0.06628033518791199, -0.3916756510734558, -0.018554870039224625, -0.012049876153469086, -0.020032446831464767, -0.06948253512382507, 0.03280308470129967, -1.2442326545715332, -0.06779126822948456, 0.6970001459121704, -0.0030987635254859924, -1.0523643493652344, 0.03823333606123924, -0.05273239314556122]"
Sensor_x1_Zero,662,0.14140644669532776,"[0.6699013710021973, 0.02268991991877556, 0.04601524770259857, 0.03853335231542587, 0.04990706592798233, 0.034355416893959045, 0.193782240152359, 0.0691177099943161, 0.06402742117643356, 0.04790391027927399, 0.2870135009288788, 0.1736302375793457]",0,0.0,2,Ambiguous_Moderate_Error,"[-0.010719239711761475, 0.07284185290336609, 0.06277775764465332, -0.33696427941322327, -0.015842560678720474, 0.0023966506123542786, -0.01815411075949669, -0.061275240033864975, 0.03341302648186684, -1.2087843418121338, -0.06750936806201935, 0.7199624180793762, -0.0067424476146698, -1.0869842767715454, 0.039647769182920456, -0.05399805307388306]"
Sensor_x1_Zero,663,0.08176317065954208,"[0.6796344518661499, 0.014073475264012814, 0.011372207663953304, 0.014122125692665577, 0.04228014498949051, 0.022502101957798004, 0.03774627670645714, 0.013272536918520927, 0.03697827458381653, 0.0219059307128191, 0.0620703399181366, 0.025200316682457924]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.01001693308353424, 0.07445979118347168, 0.059112221002578735, -0.27928048372268677, -0.01228472962975502, 0.015083111822605133, -0.01564410701394081, -0.053665127605199814, 0.03269067034125328, -1.1753029823303223, -0.06668716669082642, 0.7409901022911072, -0.010536864399909973, -1.1189048290252686, 0.040582459419965744, -0.05436016619205475]"
Sensor_x1_Zero,664,0.11352686583995819,"[0.7363986968994141, 0.019850218668580055, 0.020477550104260445, 0.028656959533691406, 0.08091557770967484, 0.040848590433597565, 0.09103929251432419, 0.058373890817165375, 0.06027974933385849, 0.03008904680609703, 0.12248963117599487, 0.07290317863225937]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.009411543607711792, 0.07516762614250183, 0.05539610981941223, -0.2189568281173706, -0.007856164127588272, 0.025638200342655182, -0.01270192489027977, -0.046971943229436874, 0.030625540763139725, -1.1438379287719727, -0.06543302536010742, 0.759555459022522, -0.01445363461971283, -1.1478369235992432, 0.04095989093184471, -0.0538555309176445]"
Sensor_x1_Zero,665,0.13247986137866974,"[0.4315730035305023, 0.035145893692970276, 0.04291949421167374, 0.05776394531130791, 0.13456183671951294, 0.07616929709911346, 0.20038054883480072, 0.05433233082294464, 0.07652758061885834, 0.06659045070409775, 0.2557428479194641, 0.1580508053302765]",0,0.0,3,Ambiguous_Moderate_Error,"[-0.008798196911811829, 0.0750727653503418, 0.05174267292022705, -0.15631036460399628, -0.0025626756250858307, 0.033793650567531586, -0.009530525654554367, -0.04145219549536705, 0.027252037078142166, -1.1143083572387695, -0.06387722492218018, 0.7751806974411011, -0.018444687128067017, -1.1734827756881714, 0.04075461998581886, -0.05256645381450653]"
Sensor_x1_Zero,666,0.21274662017822266,"[0.6817400455474854, 0.07867053896188736, 0.0700988695025444, 0.12624278664588928, 0.2089398056268692, 0.15619507431983948, 0.21848179399967194, 0.18563152849674225, 0.15555405616760254, 0.1481839120388031, 0.296901673078537, 0.22631977498531342]",0,0.0,5,Structural Fault,"[-0.008057177066802979, 0.07428663969039917, 0.048261791467666626, -0.09165295213460922, 0.003550466150045395, 0.039380572736263275, -0.006319712847471237, -0.037282224744558334, 0.022657323628664017, -1.0865254402160645, -0.06215770170092583, 0.7874690294265747, -0.02244490385055542, -1.195571780204773, 0.040002960711717606, -0.050608113408088684]"
Sensor_x1_Zero,667,0.12443171441555023,"[0.6959201693534851, 0.03463675454258919, 0.023061223328113556, 0.03982200101017952, 0.12112926691770554, 0.06380435824394226, 0.09209901839494705, 0.06960234045982361, 0.07527150958776474, 0.04170740768313408, 0.13798968493938446, 0.09813696891069412]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.007066994905471802, 0.07292482256889343, 0.045053333044052124, -0.02530304715037346, 0.01039126142859459, 0.042324088513851166, -0.003231983631849289, -0.034547533839941025, 0.01698370650410652, -1.0602173805236816, -0.060403574258089066, 0.796127200126648, -0.026377320289611816, -1.213891863822937, 0.03880317881703377, -0.04811420291662216]"
Sensor_x1_Zero,668,0.20702506601810455,"[0.6548740863800049, 0.0615801177918911, 0.056479766964912415, 0.09534863382577896, 0.19440966844558716, 0.10153941810131073, 0.2760421633720398, 0.18294572830200195, 0.1620614379644394, 0.08779902756214142, 0.36114180088043213, 0.25007933378219604]",0,0.0,4,Structural Fault,"[-0.005719169974327087, 0.0711083710193634, 0.042202502489089966, 0.04240036383271217, 0.017823394387960434, 0.04263492673635483, -0.00039754435420036316, -0.033240463584661484, 0.010424535721540451, -1.0350561141967773, -0.058722320944070816, 0.8009757399559021, -0.03016030788421631, -1.228305697441101, 0.03730719909071922, -0.04522215574979782]"
Sensor_x1_Zero,669,0.13314151763916016,"[0.6030346155166626, 0.04768342524766922, 0.03256826102733612, 0.04089013487100601, 0.14707361161708832, 0.06513097137212753, 0.1333327740430832, 0.07002183794975281, 0.11040518432855606, 0.04976935684680939, 0.18012000620365143, 0.11766790598630905]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.003929391503334045, 0.06896767020225525, 0.0397760272026062, 0.11108376830816269, 0.025667604058980942, 0.040401287376880646, 0.00208885595202446, -0.03326809033751488, 0.003213595598936081, -1.0106818675994873, -0.057188693434000015, 0.8019487857818604, -0.033715710043907166, -1.2387555837631226, 0.035705242305994034, -0.042060405015945435]"
Sensor_x1_Zero,670,0.11638639867305756,"[0.9996179938316345, 0.01577168144285679, 0.019448623061180115, 0.021076584234833717, 0.0627821758389473, 0.031617384403944016, 0.04032508283853531, 0.04923410341143608, 0.03637593612074852, 0.03458771854639053, 0.05492520332336426, 0.030874591320753098]",0,0.0,1,Ambiguous_Moderate_Error,"[-0.0016470402479171753, 0.06664398312568665, 0.03781890869140625, 0.1803305596113205, 0.03371324762701988, 0.035781003534793854, 0.004166249185800552, -0.03446641191840172, -0.004393581300973892, -0.9867335557937622, -0.05583861842751503, 0.7990832328796387, -0.03697623312473297, -1.2452579736709595, 0.03420449420809746, -0.038740821182727814]"
Sensor_x1_Zero,671,0.20159658789634705,"[0.9340987205505371, 0.03844581916928291, 0.07685533165931702, 0.08931994438171387, 0.12346114218235016, 0.07212245464324951, 0.24015717208385468, 0.13768456876277924, 0.12005100399255753, 0.09066502749919891, 0.31879207491874695, 0.17750558257102966]",0,0.0,3,Structural Fault,"[0.0011404156684875488, 0.06428694725036621, 0.036354005336761475, 0.2496776133775711, 0.04172983393073082, 0.028996936976909637, 0.0058051832020282745, -0.036624159663915634, -0.012138072401285172, -0.9628807902336121, -0.05466935411095619, 0.7924998998641968, -0.039893075823783875, -1.2478920221328735, 0.03300599381327629, -0.0353541299700737]"
Sensor_x1_Zero,672,0.1336366981267929,"[0.9977613091468811, 0.046550557017326355, 0.019741976633667946, 0.02338097244501114, 0.11841815710067749, 0.08074066042900085, 0.03258684277534485, 0.07399450242519379, 0.059298839420080185, 0.06099684163928032, 0.05181742087006569, 0.03835238143801689]",0,0.0,1,Ambiguous_Moderate_Error,"[0.004405274987220764, 0.06205049157142639, 0.035382360219955444, 0.3186187744140625, 0.04948246106505394, 0.020329512655735016, 0.007003609091043472, -0.03950619325041771, -0.019778717309236526, -0.9388543367385864, -0.05364306643605232, 0.7823856472969055, -0.04243957996368408, -1.24678635597229, 0.03228377923369408, -0.03197047859430313]"
Sensor_x1_Zero,673,0.0880882740020752,"[0.8154599070549011, 0.012550665996968746, 0.018097301945090294, 0.010836027562618256, 0.04440458118915558, 0.0317298099398613, 0.033176619559526443, 0.013269949704408646, 0.014736557379364967, 0.013714089058339596, 0.03367415815591812, 0.015409385785460472]",0,0.0,1,Ambiguous_Moderate_Error,"[0.00808173418045044, 0.06008504331111908, 0.03488323092460632, 0.38662078976631165, 0.05674564465880394, 0.01010989397764206, 0.0077838413417339325, -0.04287784919142723, -0.02710619941353798, -0.9144758582115173, -0.05269690230488777, 0.7689770460128784, -0.04461410641670227, -1.2421132326126099, 0.03216647729277611, -0.02864328771829605]"
Sensor_x1_Zero,674,0.20847980678081512,"[0.912333607673645, 0.01751856319606304, 0.07438027858734131, 0.06265144050121307, 0.08790874481201172, 0.054114580154418945, 0.30494359135627747, 0.15845251083374023, 0.09346972405910492, 0.089260034263134, 0.4228241741657257, 0.22390030324459076]",0,0.0,4,Structural Fault,"[0.01206853985786438, 0.058529019355773926, 0.034813493490219116, 0.4531460106372833, 0.06331703066825867, -0.0012914612889289856, 0.008187290281057358, -0.0465240441262722, -0.03395308926701546, -0.8896749019622803, -0.05175380781292915, 0.7525462508201599, -0.04643635451793671, -1.2340809106826782, 0.03272749111056328, -0.02541343867778778]"
Sensor_x1_Zero,675,0.1082952618598938,"[0.48610398173332214, 0.06741619110107422, 0.07452729344367981, 0.04766131937503815, 0.07713911682367325, 0.04354517534375191, 0.16716717183589935, 0.10148479789495468, 0.047921761870384216, 0.041830874979496, 0.10119929909706116, 0.043546099215745926]",0,0.0,1,Ambiguous_Moderate_Error,"[0.016235336661338806, 0.05750134587287903, 0.035108596086502075, 0.5176827311515808, 0.06902849674224854, -0.013479910790920258, 0.008269038051366806, -0.05026217922568321, -0.04019700363278389, -0.8644983172416687, -0.05073587968945503, 0.7333941459655762, -0.04794380068778992, -1.2229331731796265, 0.03398130461573601, -0.022315002977848053]"
Sensor_x1_Zero,676,0.0880144014954567,"[0.5784013271331787, 0.026836905628442764, 0.016116514801979065, 0.015540488064289093, 0.07418572157621384, 0.02625434659421444, 0.083733931183815, 0.06477630138397217, 0.04120306670665741, 0.02467220276594162, 0.07221268862485886, 0.03223932906985283]",0,0.0,1,Ambiguous_Moderate_Error,"[0.02043037861585617, 0.05709497630596161, 0.03568330407142639, 0.5797805190086365, 0.07375511527061462, -0.026053182780742645, 0.008090551942586899, -0.053947653621435165, -0.04575956240296364, -0.8391048312187195, -0.04957689717411995, 0.7118431925773621, -0.04918499290943146, -1.208946943283081, 0.0358867384493351, -0.01937953382730484]"
Sensor_x1_Zero,677,0.48997071385383606,"[1.1608127355575562, 0.3635929524898529, 0.10117988288402557, 0.12898285686969757, 0.8170710802078247, 0.5113101005554199, 0.4577491879463196, 0.3862859308719635, 0.5506319403648376, 0.42729952931404114, 0.615284264087677, 0.3594475984573364]",0,0.0,10,Structural Fault,"[0.02449081838130951, 0.05737385153770447, 0.03643772006034851, 0.6390807032585144, 0.07742008566856384, -0.03861960023641586, 0.007714081555604935, -0.057473864406347275, -0.05060157552361488, -0.813748836517334, -0.048232290893793106, 0.6882323026657104, -0.05021184682846069, -1.19242525100708, 0.0383569709956646, -0.016637802124023438]"
Sensor_x1_Zero,678,0.09911418706178665,"[0.45052868127822876, 0.0410248264670372, 0.032833799719810486, 0.04739952087402344, 0.10897265374660492, 0.054288458079099655, 0.11973875761032104, 0.05422241985797882, 0.08872175216674805, 0.05914786458015442, 0.07363676279783249, 0.058854840695858]",0,0.0,1,Ambiguous_Moderate_Error,"[0.028254784643650055, 0.05837056040763855, 0.03726348280906677, 0.695342481136322, 0.0799953043460846, -0.050811804831027985, 0.007196981459856033, -0.06076567992568016, -0.054717306047677994, -0.788758397102356, -0.046685297042131424, 0.6629040837287903, -0.051073163747787476, -1.1736873388290405, 0.041272614151239395, -0.014121927320957184]"
Sensor_x1_Zero,679,0.08020563423633575,"[0.7638709545135498, 0.014607233926653862, 0.00871073268353939, 0.010351661592721939, 0.03861021623015404, 0.03138761594891548, 0.01231362298130989, 0.02066553570330143, 0.017913328483700752, 0.02105017751455307, 0.014010537415742874, 0.00897560827434063]",0,0.0,1,Ambiguous_Moderate_Error,"[0.031575918197631836, 0.06008651852607727, 0.038053661584854126, 0.7484593987464905, 0.08149969577789307, -0.062298618257045746, 0.006589625030755997, -0.0637710690498352, -0.05812758579850197, -0.7645082473754883, -0.04495028033852577, 0.6361939311027527, -0.05180859565734863, -1.153053641319275, 0.04449668899178505, -0.01186341792345047]"
